event_id,prog_id,athlete_id,full_name,country,finish_status,finish_position,swimtime,t1time,biketime,t2time,runtime,total_time,prog_name,prog_distance_category,event_name,event_date,cat_name,swim_distance,bike_distance,run_distance,swimtime_sec,t1time_sec,biketime_sec,t2time_sec,runtime_sec,total_time_sec,para_subclass,time_factor_sec,time_factor_year,time_factor_applied,swimtime_sec_adjusted,total_time_sec_adjusted,sum_splits_sec,total_time_sec_raw,swimtime_sec_raw,time_factor_segment_sec,distance_panel,swim_pace_s_per_100m,bike_pace_s_per_km,run_pace_s_per_km,bike_speed_kmh,bike_speed_mph,total_time_fmt,event_label,run_pace_s_per_km_outlier,swim_pace_s_per_100m_outlier,runtime_sec_outlier,bike_speed_kmh_outlier,swimtime_sec_outlier,bike_pace_s_per_km_outlier,t1time_sec_outlier,t2time_sec_outlier,biketime_sec_outlier
152698,452762,83022,Alison Peasgood B2,Great Britain,FINISH,3.0,00:13:24,00:02:34,00:33:44,00:00:45,00:19:16,01:13:28,PTVI Women,,AJ Bell 2021 World Triathlon Para Series Leeds,2021-06-05,World Para Series,,,,804.0,154.0,2024.0,45.0,1156.0,4408.0,B2,,,False,804.0,4408.0,4183.0,4183.0,804.0,225.0,Unknown,,,,,,1:13:28,AJ Bell 2021 World Triathlon Para Series Leeds,False,False,False,False,False,False,False,False,False
152698,452762,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:13:30,00:02:17,00:34:30,00:00:49,00:18:59,01:10:02,PTVI Women,,AJ Bell 2021 World Triathlon Para Series Leeds,2021-06-05,World Para Series,,,,810.0,137.0,2070.0,49.0,1139.0,4202.0,B1,,,False,810.0,4202.0,4205.0,4205.0,810.0,-3.0,Unknown,,,,,,1:10:02,AJ Bell 2021 World Triathlon Para Series Leeds,False,False,False,False,False,False,False,False,False
154584,453938,83022,Alison Peasgood B2,Great Britain,FINISH,1.0,00:11:22,00:01:34,00:34:25,00:01:31,00:21:37,01:14:19,PTVI Women,,2021 World Triathlon Para Cup Besancon,2021-06-13,World Para Cup,,,,682.0,94.0,2065.0,91.0,1297.0,4459.0,B2,,,False,682.0,4459.0,4229.0,4229.0,682.0,230.0,Unknown,,,,,,1:14:19,2021 World Triathlon Para Cup Besancon,False,False,False,False,False,False,False,False,False
154586,453968,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:13:47,00:01:23,00:33:01,00:01:51,00:20:25,01:10:27,PTVI Women,,2021 World Triathlon Para Cup A Coruna,2021-06-20,World Para Cup,,,,827.0,83.0,1981.0,111.0,1225.0,4227.0,B1,,,False,827.0,4227.0,4227.0,4227.0,827.0,0.0,Unknown,,,,,,1:10:27,2021 World Triathlon Para Cup A Coruna,False,False,False,False,False,False,False,False,False
131301,508226,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:12:29,00:01:17,00:31:36,00:00:57,00:20:56,01:07:15,PTVI Women,,Tokyo 2020 Paralympic Games,2021-08-24,Major Games,,,,749.0,77.0,1896.0,57.0,1256.0,4035.0,B1,,,False,749.0,4035.0,4035.0,4035.0,749.0,0.0,Unknown,,,,,,1:07:15,Tokyo 2020 Paralympic Games,False,False,False,False,False,False,False,False,False
131301,508226,83022,Alison Peasgood B2,Great Britain,FINISH,4.0,00:12:28,00:01:22,00:31:41,00:01:01,00:21:27,01:11:47,PTVI Women,,Tokyo 2020 Paralympic Games,2021-08-24,Major Games,,,,748.0,82.0,1901.0,61.0,1287.0,4307.0,B2,,,False,748.0,4307.0,4079.0,4079.0,748.0,228.0,Unknown,,,,,,1:11:47,Tokyo 2020 Paralympic Games,False,False,False,False,False,False,False,False,False
155520,500570,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:10:21,00:01:28,00:31:31,00:01:00,00:20:49,01:05:09,PTVI Women,,2021 World Triathlon Para Cup Alhandra,2021-10-30,World Para Cup,,,,621.0,88.0,1891.0,60.0,1249.0,3909.0,B1,,,False,621.0,3909.0,3909.0,3909.0,621.0,0.0,Unknown,,,,,,1:05:09,2021 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
155520,500570,129626,Judith MacCombe B3,Ireland,DSQ,,00:13:29,00:01:44,00:33:13,00:01:14,00:21:33,DSQ,PTVI Women,,2021 World Triathlon Para Cup Alhandra,2021-10-30,World Para Cup,,,,,,,,,,B3,,,False,,,,,,,Unknown,,,,,,,2021 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
155520,500570,129627,Chloe MacCombe B3,Ireland,FINISH,3.0,00:11:50,00:01:39,00:31:17,00:00:59,00:21:57,01:11:30,PTVI Women,,2021 World Triathlon Para Cup Alhandra,2021-10-30,World Para Cup,,,,710.0,99.0,1877.0,59.0,1317.0,4290.0,B3,,,False,710.0,4290.0,4062.0,4062.0,710.0,228.0,Unknown,,,,,,1:11:30,2021 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
162511,526357,129627,Chloe MacCombe B3,Ireland,FINISH,8.0,00:15:04,00:01:32,00:30:38,00:01:02,00:22:33,01:14:34,PTVI Women,,2021 World Triathlon Para Championships Abu Dhabi,2021-11-05,World Championships,,,,904.0,92.0,1838.0,62.0,1353.0,4474.0,B3,,,False,904.0,4474.0,4249.0,4249.0,904.0,225.0,Unknown,,,,,,1:14:34,2021 World Triathlon Para Championships Abu Dhabi,False,False,False,False,False,False,False,False,False
162511,526357,83022,Alison Peasgood B2,Great Britain,FINISH,3.0,00:11:53,00:01:27,00:30:13,00:00:59,00:21:21,01:09:40,PTVI Women,,2021 World Triathlon Para Championships Abu Dhabi,2021-11-05,World Championships,,,,713.0,87.0,1813.0,59.0,1281.0,4180.0,B2,,,False,713.0,4180.0,3953.0,3953.0,713.0,227.0,Unknown,,,,,,1:09:40,2021 World Triathlon Para Championships Abu Dhabi,False,False,False,False,False,False,False,False,False
162511,526357,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:12:46,00:01:25,00:29:56,00:01:00,00:21:21,01:06:26,PTVI Women,,2021 World Triathlon Para Championships Abu Dhabi,2021-11-05,World Championships,,,,766.0,85.0,1796.0,60.0,1281.0,3986.0,B1,,,False,766.0,3986.0,3988.0,3988.0,766.0,-2.0,Unknown,,,,,,1:06:26,2021 World Triathlon Para Championships Abu Dhabi,False,False,False,False,False,False,False,False,False
163470,544227,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:12:27,00:01:35,00:29:51,00:00:56,00:20:41,01:05:30,PTVI Women,sprint,2022 World Triathlon Para Series Yokohama,2022-05-14,World Para Series,750.0,20000.0,5000.0,747.0,95.0,1791.0,56.0,1241.0,3930.0,B1,,,False,747.0,3930.0,3930.0,3930.0,747.0,0.0,Sprint,99.6,89.55,248.2,40.20100502512563,24.97973869346734,1:05:30,2022 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
163473,545488,83022,Alison Peasgood B2,Great Britain,FINISH,1.0,00:12:18,00:01:16,00:34:18,00:01:24,00:20:43,01:13:20,PTVI Women,sprint,2022 World Triathlon Para Cup Besancon,2022-06-11,World Para Cup,,,,738.0,76.0,2058.0,84.0,1243.0,4400.0,B2,,,False,738.0,4400.0,4199.0,4199.0,738.0,201.0,Sprint,,,,,,1:13:20,2022 World Triathlon Para Cup Besancon,False,False,False,False,False,False,False,False,False
163473,545488,166501,Francesca Tarantello B3,Italy,FINISH,2.0,00:11:43,00:01:18,00:36:57,00:01:16,00:21:03,01:15:39,PTVI Women,sprint,2022 World Triathlon Para Cup Besancon,2022-06-11,World Para Cup,,,,703.0,78.0,2217.0,76.0,1263.0,4539.0,B3,,,False,703.0,4539.0,4337.0,4337.0,703.0,202.0,Sprint,,,,,,1:15:39,2022 World Triathlon Para Cup Besancon,False,False,False,False,False,False,False,False,False
163485,545444,129626,Judith MacCombe B3,Ireland,FINISH,3.0,00:19:20,00:01:45,00:36:33,00:01:24,00:21:04,01:23:26,PTVI Women,sprint,2022 World Triathlon Para Cup A Coruna,2022-06-19,World Para Cup,750.0,20800.0,5050.0,1160.0,105.0,2193.0,84.0,1264.0,5006.0,B3,,,False,1160.0,5006.0,4806.0,4806.0,1160.0,200.0,Sprint,154.66666666666666,105.4326923076923,250.2970297029703,34.14500683994528,21.21671704514364,1:23:26,2022 World Triathlon Para Cup A Coruna,False,False,False,False,False,False,False,False,False
163485,545444,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:13:33,00:01:24,00:32:49,00:00:59,00:20:51,01:09:38,PTVI Women,sprint,2022 World Triathlon Para Cup A Coruna,2022-06-19,World Para Cup,750.0,20800.0,5050.0,813.0,84.0,1969.0,59.0,1251.0,4178.0,B1,,,False,813.0,4178.0,4176.0,4176.0,813.0,2.0,Sprint,108.4,94.66346153846153,247.72277227722773,38.029456576942614,23.630401462671408,1:09:38,2022 World Triathlon Para Cup A Coruna,False,False,False,False,False,False,False,False,False
163485,545444,129627,Chloe MacCombe B3,Ireland,FINISH,2.0,00:17:08,00:01:40,00:35:10,00:01:15,00:20:56,01:19:31,PTVI Women,sprint,2022 World Triathlon Para Cup A Coruna,2022-06-19,World Para Cup,750.0,20800.0,5050.0,1028.0,100.0,2110.0,75.0,1256.0,4771.0,B3,,,False,1028.0,4771.0,4569.0,4569.0,1028.0,202.0,Sprint,137.06666666666666,101.4423076923077,248.71287128712873,35.48815165876777,22.05130828436019,1:19:31,2022 World Triathlon Para Cup A Coruna,False,False,False,False,False,False,False,False,False
166221,553021,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:11:59,00:01:08,00:33:06,00:00:47,00:20:26,01:07:24,PTVI Women,,2022 World Triathlon Para Series Montreal,2022-07-08,World Para Series,750.0,22500.0,5000.0,719.0,68.0,1986.0,47.0,1226.0,4044.0,B1,,,False,719.0,4044.0,4046.0,4046.0,719.0,-2.0,Sprint,95.86666666666666,88.26666666666667,245.2,40.78549848942598,25.342925981873112,1:07:24,2022 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
166221,553021,166501,Francesca Tarantello B3,Italy,FINISH,2.0,00:10:47,00:00:55,00:36:00,00:00:45,00:20:41,01:12:25,PTVI Women,,2022 World Triathlon Para Series Montreal,2022-07-08,World Para Series,750.0,22500.0,5000.0,647.0,55.0,2160.0,45.0,1241.0,4345.0,B3,,,False,647.0,4345.0,4148.0,4148.0,647.0,197.0,Sprint,86.26666666666667,96.0,248.2,37.5,23.3014125,1:12:25,2022 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
163477,546898,129627,Chloe MacCombe B3,Ireland,FINISH,6.0,00:14:24,00:01:52,00:32:38,00:00:58,00:20:10,01:13:19,PTVI Women,sprint,2022 World Triathlon Para Series Swansea,2022-08-06,World Para Series,750.0,19500.0,5000.0,864.0,112.0,1958.0,58.0,1210.0,4399.0,B3,,,False,864.0,4399.0,4202.0,4202.0,864.0,197.0,Sprint,115.2,100.41025641025641,242.0,35.85291113381001,22.27795924412666,1:13:19,2022 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
163477,546898,166501,Francesca Tarantello B3,Italy,FINISH,5.0,00:14:24,00:01:13,00:33:34,00:00:42,00:19:38,01:12:48,PTVI Women,sprint,2022 World Triathlon Para Series Swansea,2022-08-06,World Para Series,750.0,19500.0,5000.0,864.0,73.0,2014.0,42.0,1178.0,4368.0,B3,,,False,864.0,4368.0,4171.0,4171.0,864.0,197.0,Sprint,115.2,103.28205128205128,235.6,34.856007944389276,21.658512512413107,1:12:48,2022 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
165397,550704,129626,Judith MacCombe B3,Ireland,FINISH,4.0,00:43:27,00:01:34,00:32:34,00:01:33,00:20:26,01:42:53,PTVI Women,,2022 World Triathlon Para Cup Alhandra,2022-09-03,World Para Cup,,,,,94.0,1954.0,93.0,1226.0,6173.0,B3,,,False,2607.0,6173.0,5974.0,5974.0,2607.0,199.0,Unknown,,,,,,1:42:53,2022 World Triathlon Para Cup Alhandra,False,False,False,False,True,False,False,False,False
165397,550704,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:21:45,00:01:24,00:30:53,00:01:11,00:20:17,01:15:30,PTVI Women,,2022 World Triathlon Para Cup Alhandra,2022-09-03,World Para Cup,,,,1305.0,84.0,1853.0,71.0,1217.0,4530.0,B1,,,False,1305.0,4530.0,4530.0,4530.0,1305.0,0.0,Unknown,,,,,,1:15:30,2022 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
165397,550704,142163,Leticia Freitas B1,Brazil,FINISH,3.0,00:22:23,00:01:33,00:34:36,00:01:23,00:22:40,01:25:54,PTVI Women,,2022 World Triathlon Para Cup Alhandra,2022-09-03,World Para Cup,,,,1343.0,93.0,2076.0,83.0,1360.0,5154.0,B1,,,False,1343.0,5154.0,4955.0,4955.0,1343.0,199.0,Unknown,,,,,,1:25:54,2022 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
164701,550728,166501,Francesca Tarantello B3,Italy,FINISH,1.0,00:11:33,00:01:05,00:31:43,00:00:34,00:21:01,01:09:13,PTVI Women,sprint,2022 World Triathlon Para Cup Alanya,2022-10-15,World Para Cup,,,,693.0,65.0,1903.0,34.0,1261.0,4153.0,B3,,,False,693.0,4153.0,3956.0,3956.0,693.0,197.0,Sprint,,,,,,1:09:13,2022 World Triathlon Para Cup Alanya,False,False,False,False,False,False,False,False,False
164701,550728,129627,Chloe MacCombe B3,Ireland,FINISH,4.0,00:15:18,00:01:25,00:31:13,00:00:53,00:21:39,01:13:45,PTVI Women,sprint,2022 World Triathlon Para Cup Alanya,2022-10-15,World Para Cup,,,,918.0,85.0,1873.0,53.0,1299.0,4425.0,B3,,,False,918.0,4425.0,4228.0,4228.0,918.0,197.0,Sprint,,,,,,1:13:45,2022 World Triathlon Para Cup Alanya,False,False,False,False,False,False,False,False,False
164701,550728,129626,Judith MacCombe B3,Ireland,FINISH,7.0,00:18:59,00:01:34,00:32:32,00:01:00,00:21:31,01:18:53,PTVI Women,sprint,2022 World Triathlon Para Cup Alanya,2022-10-15,World Para Cup,,,,1139.0,94.0,1952.0,60.0,1291.0,4733.0,B3,,,False,1139.0,4733.0,4536.0,4536.0,1139.0,197.0,Sprint,,,,,,1:18:53,2022 World Triathlon Para Cup Alanya,False,False,False,False,False,False,False,False,False
184628,560537,83022,Alison Peasgood B2,Great Britain,FINISH,3.0,00:11:58,00:01:28,00:32:59,00:00:50,00:20:27,01:10:59,PTVI Women,sprint,2022 World Triathlon Para Championships Abu Dhabi,2022-11-24,World Championships,750.0,20002.0,5000.0,718.0,88.0,1979.0,50.0,1227.0,4259.0,B2,,,False,718.0,4259.0,4062.0,4062.0,718.0,197.0,Sprint,95.73333333333333,98.94010598940106,245.4,36.38564931783729,22.608987302273874,1:10:59,2022 World Triathlon Para Championships Abu Dhabi,False,False,False,False,False,False,False,False,False
184628,560537,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:13:14,00:01:33,00:32:10,00:00:48,00:20:28,01:08:11,PTVI Women,sprint,2022 World Triathlon Para Championships Abu Dhabi,2022-11-24,World Championships,750.0,20002.0,5000.0,794.0,93.0,1930.0,48.0,1228.0,4091.0,B1,,,False,794.0,4091.0,4093.0,4093.0,794.0,-2.0,Sprint,105.86666666666666,96.49035096490351,245.6,37.30943005181347,23.18299786072539,1:08:11,2022 World Triathlon Para Championships Abu Dhabi,False,False,False,False,False,False,False,False,False
184628,560537,166501,Francesca Tarantello B3,Italy,FINISH,2.0,00:11:07,00:01:16,00:32:31,00:00:39,00:19:53,01:08:43,PTVI Women,sprint,2022 World Triathlon Para Championships Abu Dhabi,2022-11-24,World Championships,750.0,20002.0,5000.0,667.0,76.0,1951.0,39.0,1193.0,4123.0,B3,,,False,667.0,4123.0,3926.0,3926.0,667.0,197.0,Sprint,88.93333333333334,97.54024597540247,238.6,36.90784213223987,22.933462773552023,1:08:43,2022 World Triathlon Para Championships Abu Dhabi,False,False,False,False,False,False,False,False,False
184628,560537,142163,Leticia Freitas B1,Brazil,FINISH,9.0,00:13:38,00:02:03,00:37:10,00:01:11,00:24:41,01:18:40,PTVI Women,sprint,2022 World Triathlon Para Championships Abu Dhabi,2022-11-24,World Championships,750.0,20002.0,5000.0,818.0,123.0,2230.0,71.0,1481.0,4720.0,B1,,,False,818.0,4720.0,4723.0,4723.0,818.0,-3.0,Sprint,109.06666666666666,111.48885111488852,296.2,32.29022421524663,20.064208910852013,1:18:40,2022 World Triathlon Para Championships Abu Dhabi,False,False,False,False,False,False,False,False,False
184628,560537,129627,Chloe MacCombe B3,Ireland,FINISH,5.0,00:14:04,00:01:42,00:33:00,00:00:57,00:21:01,01:14:01,PTVI Women,sprint,2022 World Triathlon Para Championships Abu Dhabi,2022-11-24,World Championships,750.0,20002.0,5000.0,844.0,102.0,1980.0,57.0,1261.0,4441.0,B3,,,False,844.0,4441.0,4244.0,4244.0,844.0,197.0,Sprint,112.53333333333333,98.99010098990101,252.2,36.36727272727272,22.597568621818176,1:14:01,2022 World Triathlon Para Championships Abu Dhabi,False,False,False,False,False,False,False,False,False
171973,576180,165205,McClain Hermes B1,United States,FINISH,2.0,00:12:43,00:01:25,00:30:51,00:00:55,00:24:18,01:10:12,PTVI Women,sprint,2023 World Triathlon Para Series Yokohama,2023-05-13,World Para Series,750.0,20000.0,4980.0,763.0,85.0,1851.0,55.0,1458.0,4212.0,B1,,,False,763.0,4212.0,4212.0,4212.0,763.0,0.0,Sprint,101.73333333333333,92.55,292.77108433734935,38.897893030794165,24.1700226904376,1:10:12,2023 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
171973,576180,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:12:29,00:01:25,00:29:19,00:00:52,00:19:54,01:03:59,PTVI Women,sprint,2023 World Triathlon Para Series Yokohama,2023-05-13,World Para Series,750.0,20000.0,4980.0,749.0,85.0,1759.0,52.0,1194.0,3839.0,B1,,,False,749.0,3839.0,3839.0,3839.0,749.0,0.0,Sprint,99.86666666666666,87.95,239.7590361445783,40.93234792495736,25.43417396247868,1:03:59,2023 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
171982,576229,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:12:40,00:01:18,00:32:22,00:01:43,00:19:41,01:07:46,PTVI Women,sprint,2023 World Triathlon Para Cup A Coruna,2023-07-01,World Para Cup,750.0,20800.0,5000.0,760.0,78.0,1942.0,103.0,1181.0,4066.0,B1,,,False,760.0,4066.0,4064.0,4064.0,760.0,2.0,Sprint,101.33333333333333,93.36538461538461,236.2,38.55818743563337,23.958939485066942,1:07:46,2023 World Triathlon Para Cup A Coruna,False,False,False,False,False,False,False,False,False
171982,576229,176849,Anja Renner B3,Germany,FINISH,3.0,00:12:30,00:01:46,00:33:01,00:01:55,00:21:48,01:14:12,PTVI Women,sprint,2023 World Triathlon Para Cup A Coruna,2023-07-01,World Para Cup,750.0,20800.0,5000.0,750.0,106.0,1981.0,115.0,1308.0,4452.0,B3,,,False,750.0,4452.0,4260.0,4260.0,750.0,192.0,Sprint,100.0,95.24038461538461,261.6,37.79909136799596,23.48725920242302,1:14:12,2023 World Triathlon Para Cup A Coruna,False,False,False,False,False,False,False,False,False
171982,576229,142163,Leticia Freitas B1,Brazil,FINISH,4.0,00:16:08,00:02:21,00:39:10,00:02:09,00:22:12,01:22:01,PTVI Women,sprint,2023 World Triathlon Para Cup A Coruna,2023-07-01,World Para Cup,750.0,20800.0,5000.0,968.0,141.0,2350.0,129.0,1332.0,4921.0,B1,,,False,968.0,4921.0,4920.0,4920.0,968.0,1.0,Sprint,129.06666666666666,112.98076923076923,266.4,31.863829787234042,19.799259778723403,1:22:01,2023 World Triathlon Para Cup A Coruna,False,False,False,False,False,False,False,False,False
174960,589250,165205,McClain Hermes B1,United States,FINISH,6.0,00:12:52,00:00:52,00:32:08,00:01:08,00:25:19,01:12:19,PTVI Women,sprint,2023 World Triathlon Para Series Montreal,2023-07-08,World Para Series,773.0,20200.0,5000.0,772.0,52.0,1928.0,68.0,1519.0,4339.0,B1,,,False,772.0,4339.0,4339.0,4339.0,772.0,0.0,Sprint,99.87063389391979,95.44554455445545,303.8,37.71784232365145,23.436773402489628,1:12:19,2023 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
174960,589250,142163,Leticia Freitas B1,Brazil,FINISH,4.0,00:14:15,00:01:06,00:33:20,00:01:00,00:22:04,01:11:45,PTVI Women,sprint,2023 World Triathlon Para Series Montreal,2023-07-08,World Para Series,773.0,20200.0,5000.0,855.0,66.0,2000.0,60.0,1324.0,4305.0,B1,,,False,855.0,4305.0,4305.0,4305.0,855.0,0.0,Sprint,110.60802069857696,99.00990099009901,264.8,36.36,22.59304956,1:11:45,2023 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
174960,589250,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:13:31,00:00:44,00:29:13,00:00:49,00:19:43,01:04:00,PTVI Women,sprint,2023 World Triathlon Para Series Montreal,2023-07-08,World Para Series,773.0,20200.0,5000.0,811.0,44.0,1753.0,49.0,1183.0,3840.0,B1,,,False,811.0,3840.0,3840.0,3840.0,811.0,0.0,Sprint,104.91591203104785,86.78217821782178,236.6,41.48317170564746,25.776439885909866,1:04:00,2023 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
174960,589250,129627,Chloe MacCombe B3,Ireland,FINISH,2.0,00:14:27,00:00:44,00:29:58,00:00:56,00:20:35,01:09:51,PTVI Women,sprint,2023 World Triathlon Para Series Montreal,2023-07-08,World Para Series,773.0,20200.0,5000.0,867.0,44.0,1798.0,56.0,1235.0,4191.0,B3,,,False,867.0,4191.0,4000.0,4000.0,867.0,191.0,Sprint,112.16041397153946,89.00990099009901,247.0,40.44493882091212,25.131312080088986,1:09:51,2023 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
173647,582584,165205,McClain Hermes B1,United States,FINISH,2.0,00:12:29,00:02:35,00:32:35,00:01:03,00:24:36,01:13:16,PTVI Women,sprint,2023 World Triathlon Para Cup Long Beach,2023-07-14,World Para Cup,750.0,20000.0,5000.0,749.0,155.0,1955.0,63.0,1476.0,4396.0,B1,,,False,749.0,4396.0,4398.0,4398.0,749.0,-2.0,Sprint,99.86666666666666,97.75,295.2,36.828644501278774,22.884251662404093,1:13:16,2023 World Triathlon Para Cup Long Beach,False,False,False,False,False,False,False,False,False
173647,582584,142163,Leticia Freitas B1,Brazil,FINISH,4.0,00:14:20,00:03:11,00:33:27,00:00:58,00:21:36,01:13:30,PTVI Women,sprint,2023 World Triathlon Para Cup Long Beach,2023-07-14,World Para Cup,750.0,20000.0,5000.0,860.0,191.0,2007.0,58.0,1296.0,4410.0,B1,,,False,860.0,4410.0,4412.0,4412.0,860.0,-2.0,Sprint,114.66666666666667,100.35,259.2,35.874439461883405,22.291336322869952,1:13:30,2023 World Triathlon Para Cup Long Beach,False,False,False,False,False,False,False,False,False
171976,582603,166501,Francesca Tarantello B3,Italy,FINISH,1.0,00:10:27,00:01:33,n/a,n/a,00:20:15,00:32:14,PTVI Women,sprint,2023 World Triathlon Para Series Swansea,2023-07-15,World Para Series,750.0,,5000.0,627.0,93.0,,,1215.0,1934.0,B3,,,False,627.0,1934.0,,,627.0,,Sprint,83.6,,243.0,,,32:14,2023 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
171976,582603,129627,Chloe MacCombe B3,Ireland,FINISH,6.0,00:13:33,00:01:49,n/a,n/a,00:19:54,00:35:15,PTVI Women,sprint,2023 World Triathlon Para Series Swansea,2023-07-15,World Para Series,750.0,,5000.0,813.0,109.0,,,1194.0,2115.0,B3,,,False,813.0,2115.0,,,813.0,,Sprint,108.4,,238.8,,,35:15,2023 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
171976,582603,40701,Susana Rodriguez B1,Spain,FINISH,2.0,00:12:13,00:01:41,n/a,n/a,00:19:57,00:33:50,PTVI Women,sprint,2023 World Triathlon Para Series Swansea,2023-07-15,World Para Series,750.0,,5000.0,733.0,101.0,,,1197.0,2030.0,B1,,,False,733.0,2030.0,,,733.0,,Sprint,97.73333333333333,,239.4,,,33:50,2023 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
171976,582603,176849,Anja Renner B3,Germany,FINISH,4.0,00:12:22,00:02:18,n/a,n/a,00:20:31,00:35:11,PTVI Women,sprint,2023 World Triathlon Para Series Swansea,2023-07-15,World Para Series,750.0,,5000.0,742.0,138.0,,,1231.0,2111.0,B3,,,False,742.0,2111.0,,,742.0,,Sprint,98.93333333333334,,246.2,,,35:11,2023 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
172816,582644,166501,Francesca Tarantello B3,Italy,FINISH,3.0,00:09:25,00:00:35,00:30:42,00:00:34,00:20:22,01:04:33,PTVI Women,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,565.0,35.0,1842.0,34.0,1222.0,3873.0,B3,,,False,565.0,3873.0,3698.0,3698.0,565.0,175.0,Sprint,,99.56756756756756,,36.156351791530945,22.466508469055373,1:04:33,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
172816,582644,129627,Chloe MacCombe B3,Ireland,FINISH,5.0,00:10:17,00:00:46,00:30:41,00:00:49,00:20:44,01:06:12,PTVI Women,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,617.0,46.0,1841.0,49.0,1244.0,3972.0,B3,,,False,617.0,3972.0,3797.0,3797.0,617.0,175.0,Sprint,,99.51351351351352,,36.17599130907116,22.478711895708855,1:06:12,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
172816,582644,142163,Leticia Freitas B1,Brazil,FINISH,7.0,00:10:47,00:00:56,00:32:17,00:00:50,00:22:36,01:07:24,PTVI Women,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,647.0,56.0,1937.0,50.0,1356.0,4044.0,B1,,,False,647.0,4044.0,4046.0,4046.0,647.0,-2.0,Sprint,,104.70270270270271,,34.3830665978317,21.36464047496128,1:07:24,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
172816,582644,176849,Anja Renner B3,Germany,FINISH,1.0,00:09:16,00:00:36,00:29:16,00:00:43,00:20:30,01:03:16,PTVI Women,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,556.0,36.0,1756.0,43.0,1230.0,3796.0,B3,,,False,556.0,3796.0,3621.0,3621.0,556.0,175.0,Sprint,,94.91891891891892,,37.92710706150342,23.56680444191344,1:03:16,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
173746,582727,40701,Susana Rodriguez B1,Spain,FINISH,2.0,00:12:59,00:01:36,00:31:45,00:01:41,00:19:53,01:07:51,PTVI Women,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,779.0,96.0,1905.0,101.0,1193.0,4071.0,B1,,,False,779.0,4071.0,4074.0,4074.0,779.0,-3.0,Sprint,103.86666666666666,97.1938775510204,238.6,37.03937007874016,23.015190425196852,1:07:51,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
173746,582727,129627,Chloe MacCombe B3,Ireland,FINISH,5.0,00:14:06,00:01:35,00:32:12,00:01:41,00:19:53,01:12:37,PTVI Women,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,846.0,95.0,1932.0,101.0,1193.0,4357.0,B3,,,False,846.0,4357.0,4167.0,4167.0,846.0,190.0,Sprint,112.8,98.57142857142857,238.6,36.52173913043479,22.693549565217396,1:12:37,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
