feature,ranker_lgbm,ranker_xgb,pct_total,reg_total,reg_swim,reg_bike,reg_run,middle_distance_swim,middle_distance_t1,middle_distance_bike,middle_distance_t2,middle_distance_run,middle_distance_swim_exit_pct,middle_distance_total,sprint_swim,sprint_t1,sprint_bike,sprint_t2,sprint_run,sprint_swim_exit_pct,sprint_total,standard_swim,standard_t1,standard_bike,standard_t2,standard_run,standard_swim_exit_pct,standard_total,super_sprint_swim,super_sprint_t1,super_sprint_bike,super_sprint_t2,super_sprint_run,super_sprint_swim_exit_pct,super_sprint_total,mean_pct,max_pct
ema_t1_rank_pct_5,1.2901765504753282,0.42030680004767157,1.3212079615648593,0.409626216077829,0.5632360471070148,0.4458161865569273,0.8250257820556892,2.380952380952381,2.779291553133515,2.888888888888889,2.2892238972640984,2.942979767014102,2.7822364901016585,1.4477766287487073,1.500732064421669,1.5458225984541774,1.8878299120234605,1.400359066427289,2.0630372492836675,2.338255977496484,1.3755731554814505,1.3315579227696404,1.8305340630307605,1.5852293920179037,1.950354609929078,2.2534097647756473,2.454562488289301,1.0693069306930694,2.9946524064171123,3.7606837606837606,3.0431432973805856,3.4065102195306585,2.74765003615329,3.1928900592495064,2.7027027027027026,1.977758366491425,3.7606837606837606
ema_t2_rank_pct_5,1.312811226799457,0.4106162026063718,1.6129032258064515,0.4949650110940434,0.3242874210616146,0.6344307270233196,1.0656583018219319,2.380952380952381,2.452316076294278,1.8888888888888888,3.238414293690676,4.169221336603311,3.263777421080792,1.344364012409514,1.445827232796486,1.3986013986013985,1.466275659824047,2.1005385996409336,1.66189111747851,2.5492264416315047,1.0421008753647354,1.5788472512840022,1.151160596338932,1.846325997762029,3.0141843971631204,2.174342755485274,2.1735057148210606,1.2277227722772277,2.5311942959001783,3.042735042735043,2.773497688751926,3.671461014383043,1.8799710773680405,4.213298222514812,1.5765765765765765,1.9746540358523401,4.213298222514812
avg_bike_gap_leader,0.9393390674513354,0.5912830923729085,0.9780370624571035,0.819252432155658,0.5632360471070148,1.131687242798354,0.8594018563080097,3.571428571428571,3.2152588555858315,2.7777777777777777,3.1825795644891124,2.942979767014102,2.354200107009096,0.8273009307135472,2.2144948755490486,1.25138019874862,2.7126099706744866,1.1310592459605027,2.5214899713467047,2.320675105485232,0.6669445602334306,2.0734259083127258,1.3021324778260048,1.9209250279746362,1.5563435776201733,1.9964419845819332,1.7612891137343076,1.188118811881188,3.5650623885918007,2.427350427350427,3.389830508474576,1.8925056775170326,2.458423716558207,3.3574720210664912,1.4264264264264264,1.9396618391594964,3.571428571428571
ema_total_sec_5,0.882752376641014,0.4985662533749762,0.6520247083047358,2.6455026455026456,2.031063321385902,2.366255144032922,1.9250601581299414,1.1904761904761905,0.8174386920980926,2.388888888888889,0.9491903964265772,1.655426118945432,1.177100053504548,3.6194415718717683,2.745241581259151,2.0242914979757085,3.280791788856305,1.9210053859964094,2.483285577841452,2.0042194092827006,6.627761567319716,2.4538710291040515,2.2834497074919793,2.4244684819097353,1.871552403467297,2.332476774066021,1.3115982761851228,3.5247524752475243,0.8912655971479502,0.8888888888888888,1.0400616332819723,0.5677517032551098,0.7592190889370932,1.3824884792626728,1.7267267267267266,1.924124416945349,6.627761567319716
ema_swim_to_t1_pos_change_5,1.437301946582164,0.5286967731785269,1.3898421413864104,0.4778972520908005,0.30721966205837176,0.4972565157750343,0.5156411137848058,2.619047619047619,2.6158038147138964,2.611111111111111,2.1775544388609713,2.7590435315757205,3.103263777421081,0.9307135470527405,1.7020497803806736,1.2329775487670225,1.3563049853372433,1.4542190305206462,1.7191977077363898,2.109704641350211,2.751146310962901,1.5027582271257371,1.2643895074542366,1.3987318164863858,2.0882584712371943,2.0557422415497135,2.398351133595653,1.9405940594059405,3.1729055258467023,2.8376068376068373,2.3882896764252695,3.1794095382286147,2.458423716558207,3.818301514154049,2.1021021021021022,1.9114816462134565,3.818301514154049
ema_bike_sec_5,0.9506564056133997,0.5357844637791301,1.183939601921757,1.2971496842464585,1.348352961256187,1.337448559670782,1.529735304228257,2.9166666666666665,1.6348773841961852,1.6666666666666667,3.573422668900056,1.1649294911097487,1.8726591760299627,3.5160289555325748,2.452415812591508,1.9322782480677216,2.657624633431085,2.2262118491921004,2.483285577841452,1.529535864978903,4.543559816590246,1.7880920677192313,1.8305340630307605,2.443118239462887,1.8321513002364065,1.798774461355999,1.9299231778152521,3.564356435643564,1.1764705882352942,0.9914529914529915,1.810477657935285,1.2112036336109009,1.2653651482284887,1.6787360105332456,0.45045045045045046,1.8892667433777603,4.543559816590246
ema_perf_ratio_5,1.2222725215029424,0.46826269384084895,0.8579272477693892,0.6315070831199863,0.4608294930875576,0.48010973936899864,0.48126503953248534,1.130952380952381,2.561307901907357,2.666666666666667,1.4517029592406476,2.8816676885346415,1.070090957731407,1.861427094105481,1.4824304538799415,1.3065881486934117,1.3563049853372433,1.5619389587073609,1.9484240687679084,2.0393811533052038,1.5423092955398083,1.1032908502948449,1.1700320815248162,1.5479298769116001,1.6745468873128448,1.97667523225934,2.210979951283493,1.5841584158415842,3.2085561497326207,2.7008547008547006,4.738058551617874,2.384557153671461,4.3022415039768624,3.423304805793285,3.078078078078078,1.8447608791641448,4.738058551617874
ema_swim_split_pct_12,0.6790402897238569,0.473587064883396,0.5147563486616334,0.546168288103772,0.955794504181601,0.39437585733882025,1.2031625988312133,3.214285714285714,1.9073569482288828,3.111111111111111,2.568397543271915,2.1459227467811157,3.9593365436062067,1.861427094105481,1.9765739385065886,0.9385351490614648,1.2096774193548387,1.0951526032315977,1.7191977077363898,2.461322081575246,1.2505210504376825,1.9212478599961957,0.9058312889224382,1.2122342409548676,1.28053585500394,1.2255386440007907,2.7918306164511897,1.4653465346534653,2.2103386809269163,2.1538461538461537,2.6194144838212634,1.2490537471612415,1.735357917570499,2.7649769585253456,2.7777777777777777,1.7285438103608743,3.9593365436062067
ema_t1t2_sec_5,0.8601177003168854,0.49921701500974613,1.1324639670555936,0.6997781191329578,0.6656426011264721,0.51440329218107,0.8422138191818495,2.142857142857143,2.833787465940054,1.7777777777777777,2.121719709659408,1.2875536480686696,2.3006955591225253,2.0682523267838677,1.5922401171303076,1.417004048582996,1.6678885630498532,1.7953321364452424,2.0248328557784143,1.6174402250351618,1.5006252605252188,1.883203347917063,1.773919607473108,1.7344274524431182,2.10795902285264,1.4825064241945047,1.9111860595840362,1.8217821782178216,0.7843137254901961,1.7094017094017095,1.4252696456086287,3.6336109008327027,2.8199566160520604,1.8433179723502304,2.177177177177177,1.670567862581606,3.6336109008327027
seed_total_gap_to_best,1.0751471253961067,0.4080815617089005,0.6691832532601236,0.409626216077829,0.273084144051886,0.24005486968449932,0.5500171880371262,2.2023809523809526,1.7983651226158037,2.666666666666667,1.507537688442211,3.9239730226854688,1.8191546281433921,1.9648397104446742,1.4824304538799415,1.2697828487302172,1.5395894428152492,1.8671454219030519,1.489971346704871,1.969057665260197,2.084201750729471,1.2744911546509414,1.5663332704283828,1.659828422230511,2.2852639873916467,1.6011069381300653,1.6863406408094435,2.01980198019802,2.6381461675579323,1.641025641025641,1.7719568567026194,2.043906131718395,2.1691973969631237,2.5016458196181697,2.1021021021021022,1.6620410739755893,3.9239730226854688
ema_swim_behind_sec_5,0.8148483476686283,0.51422858416627,0.8922443376801648,0.4778972520908005,0.5632360471070148,0.3772290809327846,0.6015812994156067,3.8095238095238098,1.3623978201634876,1.9444444444444444,1.7308766052484645,1.2875536480686696,2.7822364901016585,2.792140641158221,1.5190336749633968,0.791313949208686,1.2463343108504399,1.0951526032315977,1.9866284622731614,1.5119549929676512,1.2922050854522718,1.3696024348487732,1.3021324778260048,1.2868332711674748,1.2214342001576044,1.9569084799367464,1.9299231778152521,1.900990099009901,1.4616755793226381,2.2905982905982905,2.5423728813559325,1.7411052233156699,2.5668835864063633,2.8966425279789334,4.2792792792792795,1.6611269427353166,4.2792792792792795
ema_swim_split_pct_5,0.882752376641014,0.34736603669533334,0.7549759780370624,0.546168288103772,0.6656426011264721,0.29149519890260633,0.790649707803369,4.166666666666666,0.9264305177111717,3.0,1.5633724176437744,0.6131207847946045,3.263777421080792,1.6546018614270943,1.5739385065885798,0.9569377990430622,1.1913489736070382,1.3824057450628366,1.5090735434574976,2.232770745428973,0.9587328053355566,1.616891763363135,0.9813172296659747,1.4173815740395375,1.3002364066193852,1.4429729195493182,1.7425519955030917,0.7920792079207921,2.8520499108734403,1.2307692307692308,1.848998459167951,2.7252081756245268,1.5907447577729574,3.1270572745227128,2.3273273273273274,1.5505089773679046,4.166666666666666
avg_swim_gap_leader,0.5885015844273427,0.6284689393183029,0.8922443376801648,0.273084144051886,0.7168458781362007,0.17146776406035666,0.5500171880371262,1.1904761904761905,1.5803814713896458,0.6666666666666667,2.233389168062535,0.5518087063151441,1.4446227929373996,4.550155118924509,1.2994143484626648,0.90172984909827,1.2096774193548387,0.8438061041292639,0.9933142311365807,1.9866385372714488,2.3759899958315964,1.046224082176146,0.9058312889224382,1.268183513614323,0.9062253743104807,1.0674046254200436,2.061083005433764,1.900990099009901,3.1016042780748663,2.358974358974359,2.6964560862865947,2.2331566994700984,1.8799710773680405,2.8966425279789334,3.453453453453453,1.526425740178902,4.550155118924509
ema_finish_pct_sprint,1.3354459031235852,0.43178497799956517,1.2868908716540837,0.4266939750810718,0.4949650110940434,0.30864197530864196,0.7047095221725679,0.6547619047619048,0.4904632152588556,0.8333333333333334,0.5583472920156337,0.6131207847946045,2.0331728196896734,1.861427094105481,0.7320644216691069,0.6993006993006993,0.7697947214076246,0.718132854578097,0.8978032473734479,0.9669479606188467,1.0837849103793247,1.5598249952444359,1.5285903000566143,1.3427825438269303,1.1426319936958234,2.8661790867760426,2.4732996065205173,1.306930693069307,1.675579322638146,2.427350427350427,3.8520801232665636,3.557910673732021,4.0491684743311644,2.238314680710994,3.978978978978979,1.4828916970262331,4.0491684743311644
p90_swim_gap_leader,0.882752376641014,0.5530079705680838,0.6863417982155113,0.39255845707458614,0.9387267451783581,0.42866941015089166,0.807837744929529,2.9166666666666665,1.9073569482288828,1.0,1.340033500837521,1.1036174126302882,1.6051364365971106,1.7580144777662874,1.4275256222547585,1.3801987486198013,1.4296187683284456,1.2028725314183124,1.489971346704871,1.4592123769338958,1.0004168403501459,1.5788472512840022,0.8303453481789017,1.1003356956359567,1.103230890464933,1.6801739474204387,1.9861345325089,1.504950495049505,2.4598930481283423,1.7094017094017095,2.8505392912172574,2.3088569265707797,1.8076644974692697,1.9091507570770245,1.5015015015015014,1.4297589163429565,2.9166666666666665
ema_swim_behind_sec_12,0.7695789950203712,0.47426991058015927,0.7206588881262869,0.3242874210616146,0.7851169141491723,0.3772290809327846,0.7218975592987281,2.619047619047619,0.5994550408719346,2.166666666666667,1.3958682300390843,1.1649294911097487,2.086677367576244,2.792140641158221,1.5739385065885798,1.0121457489878543,1.0997067448680353,1.0771992818671454,1.279847182425979,1.3888888888888888,0.9170487703209671,1.9973368841544608,1.037931685223627,0.9511376352107423,1.0441292356185972,1.245305396323384,1.3115982761851228,1.306930693069307,2.6024955436720143,1.1965811965811968,2.5808936825885977,2.5738077214231643,1.735357917570499,2.7978933508887427,2.1021021021021022,1.4237171505770754,2.7978933508887427
std_swim_gap_sec_24m,1.199637845178814,0.582936253678983,0.9265614275909403,0.39255845707458614,0.9045912271718723,0.51440329218107,0.635957373667927,2.0238095238095237,0.9264305177111717,1.5555555555555556,0.893355667225014,1.226241569589209,1.6051364365971106,0.0,1.8667642752562226,0.9937430990062569,1.2646627565982405,1.274685816876122,2.0248328557784143,2.4085794655414907,0.5002084201750729,1.3696024348487732,0.886959803736554,1.1562849682954122,1.615445232466509,1.7790077090334058,1.7800262319655238,0.712871287128713,2.067736185383244,2.051282051282051,1.0015408320493067,2.195306585919758,2.1330441070137383,2.7649769585253456,0.0,1.2924210349689125,2.7649769585253456
min_swim_gap_sec_24m,0.5319148936170213,0.3913264170324702,0.36032944406314343,0.4949650110940434,0.8875234681686295,0.3772290809327846,0.8250257820556892,1.9047619047619049,0.7629427792915531,1.5555555555555556,0.8375209380234505,0.9196811771919068,1.1235955056179776,1.2409513960703205,1.8301610541727673,0.6993006993006993,1.0813782991202348,1.1310592459605027,1.2989493791786055,1.3361462728551337,1.0421008753647354,1.17937987445311,1.037931685223627,0.8951883625512868,1.5957446808510638,1.3836726625815379,0.9743301480232341,1.6237623762376239,2.4242424242424243,1.0256410256410255,2.11864406779661,2.384557153671461,2.0607375271149677,2.2712310730743908,1.7267267267267266,1.2381202562176634,2.4242424242424243
bike_pack_rate,1.0864644635581713,0.5039575865091726,0.634866163349348,0.4266939750810718,0.15360983102918588,0.29149519890260633,0.4640770024063252,0.5357142857142857,1.5803814713896458,1.6111111111111112,0.9491903964265772,1.8393623543838136,0.9630818619582664,1.9648397104446742,0.8052708638360175,0.7177033492822966,0.8064516129032258,0.8976660682226212,1.1843361986628462,1.6174402250351618,1.792413505627345,0.4755564009891573,0.5661445555765239,1.1189854531891086,0.9653270291568163,1.0674046254200436,1.5551808131909313,2.3366336633663365,1.7112299465240641,1.7435897435897436,1.2326656394453006,1.6654049962149888,1.3376717281272594,2.4358130348913756,1.5015015015015014,1.1582638962004832,2.4358130348913756
ema_finish_pct_tier34,1.3580805794477138,0.9197668902440723,0.8922443376801648,0.1877453490356716,0.30721966205837176,0.32578875171467764,0.48126503953248534,1.7857142857142856,1.416893732970027,2.3333333333333335,1.1725293132328307,1.5328019619865114,2.4077046548956664,0.9307135470527405,0.6588579795021963,0.7545086492454913,1.0813782991202348,0.9335727109515259,1.146131805157593,1.5822784810126582,0.20842017507294708,1.3125356667300743,1.0945461407812793,1.4173815740395375,1.103230890464933,0.98833761612967,1.7238148772718755,0.9504950495049505,1.2834224598930482,1.3333333333333335,0.5007704160246533,2.195306585919758,1.4461315979754157,1.4154048716260696,0.0,1.11947601767588,2.4077046548956664
ema_run_split_pct_tier12_5,1.131733816206428,0.5833962804546462,1.0123541523678792,0.35842293906810035,0.3242874210616146,0.565843621399177,0.3953248539016845,0.7142857142857143,1.0354223433242506,0.7222222222222222,1.7308766052484645,1.1036174126302882,1.070090957731407,1.2409513960703205,0.4575402635431918,0.44166359955833645,0.751466275659824,0.4129263913824057,1.3753581661891117,1.4592123769338958,1.1671529804085035,1.1413353623739777,0.7926023778071334,0.7459903021260723,0.7880220646178092,1.5022731765170982,1.4240209855724189,1.306930693069307,1.675579322638146,4.3076923076923075,0.2696456086286595,0.9084027252081757,1.4461315979754157,1.6129032258064515,1.6516516516516515,1.075066605466631,4.3076923076923075
std_swim_sec_24m,1.3467632412856496,0.6138861510657477,1.2525737817433082,0.7680491551459293,0.5291005291005291,0.5486968449931412,0.6531454107940873,0.9523809523809524,1.0354223433242506,0.8333333333333334,1.5633724176437744,0.4291845493562232,0.9095773140716961,0.9307135470527405,1.1530014641288433,1.0857563489142437,2.034457478005865,1.310592459605027,1.700095510983763,1.9338959212376934,1.5006252605252188,1.3505801788092067,1.1889035667107,1.6225289071242075,1.5563435776201733,1.541806681162285,1.8362375866591718,1.5445544554455446,0.17825311942959002,0.23931623931623933,0.6933744221879815,0.45420136260408783,0.28922631959508316,0.4937458854509546,0.45045045045045046,1.0435470504930766,2.034457478005865
std_run_sec_24m,1.5165233137166139,0.575437756699708,1.0123541523678792,0.5803038061102577,0.4778972520908005,0.6344307270233196,1.4094190443451358,1.3095238095238095,0.38147138964577654,1.9444444444444444,0.446677833612507,1.226241569589209,0.8025682182985553,1.0341261633919339,0.9882869692532943,0.8833271991166729,1.411290322580645,0.7540394973070017,2.1203438395415475,1.6877637130801686,1.5839933305543976,1.293513410690508,0.6605019815059445,1.3800820589332339,1.3987391646966114,2.372010278711208,2.0798201236649803,2.178217821782178,0.39215686274509803,0.6153846153846154,0.07704160246533129,0.1514004542013626,0.4699927693420101,0.29624753127057274,0.0,1.032730657933924,2.372010278711208
ema_finish_pct_standard,1.131733816206428,0.484507101228538,1.2354152367879203,0.44376173408431474,0.2560163850486431,0.39437585733882025,0.6531454107940873,0.4761904761904762,0.5994550408719346,0.0,1.0050251256281406,0.4904966278356836,1.4981273408239701,0.6204756980351602,0.8418740849194729,0.8833271991166729,1.0263929618768328,0.6822262118491921,1.451766953199618,2.478902953586498,0.9587328053355566,0.7418679855430854,0.7359879222494811,0.8205893323386795,0.7486209613869189,1.2650721486459775,0.7307476110174256,0.8316831683168318,1.3190730837789661,3.316239316239316,0.847457627118644,1.8168054504163513,1.7715112075198842,1.5799868334430547,1.5015015015015014,1.0182598048649736,3.316239316239316
std_t1t2_sec_24m,1.4259846084200996,0.5074288584994355,0.943719972546328,0.35842293906810035,0.17067759003242874,0.565843621399177,0.4640770024063252,0.6547619047619048,0.4904632152588556,0.7777777777777778,0.6700167504187605,0.6744328632740649,1.3911182450508293,1.1375387797311272,1.1346998535871158,1.3249907986750091,1.5212609970674487,1.9210053859964094,1.4326647564469914,1.4767932489451476,1.8340975406419342,1.046224082176146,1.4908473296848463,1.1562849682954122,1.69424743892829,1.8976082229689661,1.7987633501967397,1.5445544554455446,0.35650623885918004,0.6837606837606838,0.6933744221879815,0.4163512490537472,0.32537960954446854,0.4608294930875576,0.6006006006006006,1.001231681565584,1.9210053859964094
ema_finish_pct_12,0.8940697148030783,0.4438740104147799,0.9094028826355525,0.44376173408431474,0.4608294930875576,0.4972565157750343,0.6531454107940873,0.11904761904761905,0.9264305177111717,1.6111111111111112,1.8983807928531544,2.8203556100551808,0.6955591225254146,1.0341261633919339,0.8052708638360175,0.62569009937431,0.9164222873900294,0.7001795332136445,1.1843361986628462,0.9669479606188467,0.5418924551896623,0.7038234734639528,0.6038875259482921,1.1562849682954122,1.1623325453112687,1.0278711207748568,1.0492786209480982,1.8613861386138613,0.6060606060606061,1.1623931623931625,1.0015408320493067,0.8705526116578349,0.6507592190889371,1.9091507570770245,1.3513513513513513,0.978993229417409,2.8203556100551808
form_trend,1.0638297872340425,0.4328153467074403,1.183939601921757,0.4949650110940434,0.3242874210616146,0.3429355281207133,0.6015812994156067,0.6547619047619048,1.4713896457765667,1.4444444444444444,0.893355667225014,1.0423053341508277,1.5516318887105405,1.344364012409514,0.6039531478770132,1.048951048951049,1.0263929618768328,0.9874326750448833,1.3753581661891117,1.7756680731364276,0.8753647353063776,1.17937987445311,0.7171164370635968,1.4173815740395375,0.7486209613869189,1.7197074520656257,1.7050777590406594,1.7029702970297032,0.4991087344028521,0.9230769230769231,0.15408320493066258,0.6056018168054504,0.9399855386840202,0.8229098090849244,0.5255255255255256,0.9771506745430067,1.7756680731364276
ema_finish_pct_3,0.6337709370755998,0.5293996888763339,0.8922443376801648,0.35842293906810035,0.2048131080389145,0.2743484224965706,0.37813681677552424,1.1904761904761905,0.6539509536784741,0.6666666666666667,1.1725293132328307,1.4101778050275904,2.3006955591225253,1.2409513960703205,0.5490483162518301,0.5704821494295178,0.8064516129032258,0.5745062836624776,0.9360076408787011,1.160337552742616,0.9170487703209671,0.646756705345254,0.6038875259482921,0.8205893323386795,1.0441292356185972,1.344139157936351,1.3865467491099868,1.0297029702970297,0.9269162210338682,1.1623931623931625,1.694915254237288,2.0060560181680542,0.7953723788864787,1.4154048716260696,1.8018018018018018,0.9742593670061731,2.3006955591225253
ema_bike_split_pct_tier12_5,1.120416478044364,0.5056472850193166,0.8407687028140013,0.2048131080389145,0.17067759003242874,0.3772290809327846,0.6015812994156067,0.7738095238095238,0.8719346049046321,0.9444444444444444,0.893355667225014,5.3954629061925194,0.4280363830925628,0.6204756980351602,0.2745241581259151,0.2760397497239602,0.531524926686217,0.43087971274685816,0.8213944603629418,0.949367088607595,0.8753647353063776,0.9701350580178809,1.019060200037743,0.9884371503170459,0.9062253743104807,0.98833761612967,1.5739179314221474,0.9900990099009901,0.9625668449197862,1.7094017094017095,0.34668721109399075,0.45420136260408783,1.3376717281272594,0.9545753785385123,1.4264264264264264,0.9295854458516818,5.3954629061925194
n_races_at_tier,0.565866908103214,0.43438006173080634,0.2573781743308167,0.15360983102918588,0.17067759003242874,0.17146776406035666,0.13750429700928155,2.142857142857143,3.1607629427792916,3.166666666666667,2.1775544388609713,1.1036174126302882,1.5516318887105405,0.3102378490175801,0.6222547584187409,1.1961722488038278,1.411290322580645,1.1131059245960502,1.0124164278892072,1.8459915611814346,1.1254689453939142,0.6087121932661214,0.9058312889224382,0.8951883625512868,0.9456264775413712,0.6918363312907689,0.9743301480232341,1.0297029702970297,0.24955436720142604,0.47863247863247865,0.7704160246533128,0.22710068130204392,0.5422993492407809,0.2304147465437788,0.15015015015015015,0.9294488207513889,3.166666666666667
