==========================================================================================
Bundle: models/bundle_elite_v45.joblib  (version: v1.0)
               n_entrants    5.79%
                 humidity    5.02%
           wind_speed_kmh    4.88%
                     wbgt    4.48%
distance_category_encoded    4.38%
            apparent_temp    3.88%
          cloud_cover_pct    3.71%
            wind_gust_kmh    3.55%
               elo_rating    2.34%
          ema_total_sec_5    2.21%
           ema_swim_sec_5    2.12%
                elo_races    1.72%
                bike_laps    1.67%
           ema_bike_sec_5    1.64%
            ema_run_sec_5    1.62%
     ema_swim_split_pct_5    1.59%
         precipitation_mm    1.47%
       ema_swim_gap_sec_7    1.29%
                 run_laps    1.28%
    h2h_n_opponents_faced    1.21%
      p90_swim_gap_leader    1.12%
               event_tier    1.05%
      avg_swim_gap_leader    1.00%
               tier_delta    0.97%
       ema_swim_pos_pct_7    0.95%
      ema_run_split_pct_5    0.90%
       h2h_n_shared_races    0.88%
      avg_bike_gap_leader    0.83%
                 elo_peak    0.78%
     min_swim_gap_sec_24m    0.74%
       ema_bike_pos_pct_7    0.71%
     std_swim_gap_sec_24m    0.71%
     days_since_last_race    0.69%
             ema_t1_sec_5    0.67%
                  wetsuit    0.67%
           ema_t1t2_sec_5    0.66%
        ema_t1_rank_pct_5    0.64%
          seed_total_rank    0.64%

--- reg_bike  (top 40) ---
                    feature reg_bike
     field_depth_top10_mean    7.44%
            temperature_air    6.11%
                 n_entrants    5.69%
  distance_category_encoded    4.37%
             wind_speed_kmh    4.24%
                   humidity    4.13%
                       wbgt    3.84%
            cloud_cover_pct    3.53%
              wind_gust_kmh    3.33%
              apparent_temp    3.28%
                 elo_rating    2.74%
            ema_total_sec_5    2.23%
                  bike_laps    2.09%
             ema_swim_sec_5    2.06%
              ema_run_sec_5    1.77%
             ema_bike_sec_5    1.63%
                  elo_races    1.48%
      h2h_n_opponents_faced    1.42%
           precipitation_mm    1.39%
        avg_bike_gap_leader    1.29%
                 event_tier    1.20%
                   run_laps    1.18%
                   elo_peak    1.06%
               h2h_win_rate    1.05%
                 tier_delta    1.01%
       h2h_avg_position_gap    0.98%
           ema_perf_ratio_5    0.93%
        ema_run_split_pct_5    0.91%
          std_total_sec_24m    0.86%
       days_since_last_race    0.86%
          ema_finish_pct_12    0.84%
            seed_total_rank    0.81%
       ema_bike_split_pct_5    0.77%
         h2h_n_shared_races    0.77%
               ema_t1_sec_5    0.75%
               ema_t2_sec_5    0.75%
ema_bike_to_t2_pos_change_5    0.69%
           std_t1t2_sec_24m    0.67%
            ema_swim_pack_7    0.67%
            std_run_sec_24m    0.65%

--- reg_run  (top 40) ---
                  feature reg_run
distance_category_encoded   5.48%
   field_depth_top10_mean   4.21%
            ema_run_sec_5   3.92%
               elo_rating   3.51%
          temperature_air   3.44%
               n_entrants   3.39%
                 humidity   3.35%
                     wbgt   2.87%
           wind_speed_kmh   2.56%
      ema_run_split_pct_5   2.31%
            wind_gust_kmh   2.29%
          ema_total_sec_5   1.99%
                elo_races   1.95%
          cloud_cover_pct   1.92%
           ema_swim_sec_5   1.88%
            apparent_temp   1.67%
                 elo_peak   1.58%
     days_since_last_race   1.40%
           ema_bike_sec_5   1.37%
          std_run_sec_24m   1.26%
             ema_t2_sec_5   1.22%
                bike_laps   1.21%
     ema_swim_split_pct_5   1.19%
         precipitation_mm   1.17%
    h2h_n_opponents_faced   1.17%
               event_tier   1.15%
             h2h_win_rate   1.15%
     ema_bike_split_pct_5   1.15%
         wt_rank_position   1.14%
        std_total_sec_24m   1.08%
         std_swim_sec_24m   1.01%
           ema_t1t2_sec_5   0.99%
       ema_swim_pos_pct_7   0.99%
     std_swim_gap_sec_24m   0.98%
               tier_delta   0.98%
     h2h_avg_position_gap   0.98%
        ema_t2_rank_pct_5   0.94%
        ema_t1_rank_pct_5   0.92%
       ema_bike_gap_sec_7   0.90%
       ema_bike_pos_pct_7   0.89%

--- middle_distance_swim  (top 40) ---
                    feature middle_distance_swim
     field_depth_top10_mean                9.89%
       ema_swim_split_pct_5                5.85%
        p90_swim_gap_leader                5.03%
       days_since_last_race                4.80%
        avg_bike_gap_leader                4.10%
       min_swim_gap_sec_24m                3.98%
          ema_t2_rank_pct_5                3.51%
               ema_t2_sec_5                3.28%
            n_races_at_tier                3.16%
             ema_bike_sec_5                3.16%
       ema_bike_split_pct_5                2.98%
          ema_t1_rank_pct_5                2.98%
              ema_run_sec_5                2.81%
        ema_run_split_pct_5                2.75%
             ema_swim_sec_5                2.46%
       std_swim_gap_sec_24m                2.40%
ema_bike_to_t2_pos_change_5                2.22%
               ema_t1_sec_5                2.22%
ema_swim_to_t1_pos_change_5                2.17%
        avg_swim_gap_leader                1.93%
           ema_perf_ratio_5                1.87%
             bike_pack_rate                1.70%
             ema_t1t2_sec_5                1.58%
            ema_total_sec_5                1.58%
         ema_distance_match                1.46%
     seed_total_gap_to_best                1.40%
ema_bike_split_pct_tier12_5                1.35%
 ema_run_split_pct_tier12_5                1.35%
           ema_finish_pct_5                1.35%
           std_bike_pct_24m                1.29%
           std_swim_pct_24m                1.11%
           ema_finish_pct_3                1.11%
      ema_finish_pct_sprint                1.05%
           std_swim_sec_24m                0.94%
ema_swim_split_pct_tier12_5                0.88%
              form_momentum                0.82%
          std_total_sec_24m                0.82%
      ema_finish_pct_tier34                0.76%
           std_t1t2_sec_24m                0.76%
                 form_trend                0.76%

--- middle_distance_t1  (top 40) ---
                    feature middle_distance_t1
     field_depth_top10_mean             13.24%
       days_since_last_race              6.01%
ema_swim_to_t1_pos_change_5              3.95%
       ema_bike_split_pct_5              3.90%
           std_bike_pct_24m              3.28%
           ema_perf_ratio_5              3.28%
            n_races_at_tier              3.17%
        ema_run_split_pct_5              3.06%
ema_bike_to_t2_pos_change_5              2.89%
             ema_t1t2_sec_5              2.78%
        avg_swim_gap_leader              2.67%
          ema_t1_rank_pct_5              2.34%
        avg_bike_gap_leader              2.34%
              ema_run_sec_5              2.34%
             ema_bike_sec_5              2.28%
       std_swim_gap_sec_24m              2.28%
     seed_total_gap_to_best              2.23%
             ema_swim_sec_5              2.11%
             bike_pack_rate              2.06%
        p90_swim_gap_leader              2.06%
               ema_t2_sec_5              1.89%
          ema_t2_rank_pct_5              1.78%
                 form_trend              1.73%
               ema_t1_sec_5              1.67%
      ema_finish_pct_tier34              1.61%
 ema_run_split_pct_tier12_5              1.56%
       ema_swim_split_pct_5              1.34%
          ema_finish_pct_12              1.28%
      ema_finish_pct_sprint              1.28%
ema_bike_split_pct_tier12_5              1.28%
                  races_12m              1.22%
          athlete_t1t2_rate              1.17%
       min_swim_gap_sec_24m              1.06%
    ema_finish_pct_standard              1.06%
            ema_total_sec_5              1.00%
            std_run_pct_24m              1.00%
       ema_finish_pct_tier1              1.00%
              form_momentum              1.00%
           std_bike_sec_24m              0.89%
           std_swim_pct_24m              0.89%

--- middle_distance_bike  (top 40) ---
                    feature middle_distance_bike
     field_depth_top10_mean               10.37%
       days_since_last_race                4.96%
       ema_bike_split_pct_5                4.57%
ema_bike_to_t2_pos_change_5                3.95%
     seed_total_gap_to_best                3.89%
               ema_t1_sec_5                3.78%
        avg_bike_gap_leader                3.55%
               ema_t2_sec_5                3.10%
       ema_swim_split_pct_5                3.10%
             ema_swim_sec_5                3.04%
           ema_perf_ratio_5                2.82%
        ema_run_split_pct_5                2.82%
            n_races_at_tier                2.76%
ema_swim_to_t1_pos_change_5                2.42%
              ema_run_sec_5                2.42%
             ema_bike_sec_5                2.37%
      ema_finish_pct_tier34                2.14%
          ema_finish_pct_12                2.09%
            std_run_sec_24m                2.03%
            ema_total_sec_5                1.86%
          ema_t2_rank_pct_5                1.80%
             ema_t1t2_sec_5                1.58%
          ema_t1_rank_pct_5                1.58%
ema_bike_split_pct_tier12_5                1.58%
           std_swim_pct_24m                1.52%
        p90_swim_gap_leader                1.52%
       min_swim_gap_sec_24m                1.41%
                 form_trend                1.41%
       std_swim_gap_sec_24m                1.41%
             bike_pack_rate                1.35%
           std_bike_pct_24m                1.30%
           ema_finish_pct_3                1.18%
          athlete_t1t2_rate                1.18%
        avg_swim_gap_leader                1.13%
ema_swim_split_pct_tier12_5                1.01%
      ema_finish_pct_sprint                0.96%
           ema_finish_pct_5                0.96%
            std_run_pct_24m                0.96%
          std_total_sec_24m                0.90%
              form_momentum                0.90%

--- middle_distance_t2  (top 40) ---
                    feature middle_distance_t2
     field_depth_top10_mean             12.95%
       days_since_last_race              6.42%
             ema_bike_sec_5              4.10%
        avg_bike_gap_leader              3.82%
ema_bike_to_t2_pos_change_5              3.64%
          ema_t2_rank_pct_5              3.64%
       ema_bike_split_pct_5              3.53%
               ema_t2_sec_5              3.47%
             ema_swim_sec_5              2.89%
           ema_perf_ratio_5              2.83%
ema_swim_to_t1_pos_change_5              2.77%
        avg_swim_gap_leader              2.72%
        p90_swim_gap_leader              2.37%
               ema_t1_sec_5              2.31%
       ema_swim_split_pct_5              2.20%
      ema_finish_pct_tier34              2.08%
          ema_t1_rank_pct_5              1.97%
            std_run_pct_24m              1.91%
        ema_run_split_pct_5              1.91%
             ema_t1t2_sec_5              1.91%
 ema_run_split_pct_tier12_5              1.91%
            n_races_at_tier              1.91%
ema_swim_split_pct_tier12_5              1.85%
              ema_run_sec_5              1.68%
           ema_finish_pct_3              1.62%
       min_swim_gap_sec_24m              1.56%
           std_bike_pct_24m              1.56%
            ema_total_sec_5              1.45%
     seed_total_gap_to_best              1.45%
                 form_trend              1.45%
          ema_finish_pct_12              1.21%
           ema_finish_pct_5              1.21%
             bike_pack_rate              1.16%
       std_swim_gap_sec_24m              1.04%
      ema_finish_pct_sprint              0.87%
ema_bike_split_pct_tier12_5              0.87%
           std_t1t2_sec_24m              0.87%
           std_swim_sec_24m              0.75%
           std_swim_pct_24m              0.75%
    ema_finish_pct_standard              0.75%

--- middle_distance_run  (top 40) ---
                    feature middle_distance_run
       days_since_last_race               7.97%
     field_depth_top10_mean               7.43%
ema_bike_split_pct_tier12_5               6.82%
        ema_run_split_pct_5               4.41%
          ema_t2_rank_pct_5               4.11%
     seed_total_gap_to_best               3.99%
       ema_bike_split_pct_5               3.86%
              ema_run_sec_5               3.86%
ema_swim_to_t1_pos_change_5               3.56%
          ema_finish_pct_12               3.32%
           ema_perf_ratio_5               3.14%
        avg_bike_gap_leader               3.08%
          ema_t1_rank_pct_5               2.48%
               ema_t2_sec_5               2.48%
ema_bike_to_t2_pos_change_5               2.11%
             ema_swim_sec_5               2.05%
ema_swim_split_pct_tier12_5               1.99%
       ema_swim_split_pct_5               1.93%
 ema_run_split_pct_tier12_5               1.69%
             ema_bike_sec_5               1.57%
            ema_total_sec_5               1.57%
           ema_finish_pct_3               1.57%
       min_swim_gap_sec_24m               1.39%
             ema_t1t2_sec_5               1.39%
        p90_swim_gap_leader               1.33%
      ema_finish_pct_tier34               1.33%
            n_races_at_tier               1.33%
           std_bike_pct_24m               1.33%
               ema_t1_sec_5               1.27%
          athlete_t1t2_rate               1.21%
        avg_swim_gap_leader               1.15%
       std_swim_gap_sec_24m               1.15%
           std_swim_pct_24m               1.09%
            std_run_sec_24m               1.03%
           std_bike_sec_24m               0.97%
                 form_trend               0.91%
       ema_finish_pct_tier1               0.85%
             bike_pack_rate               0.85%
              form_momentum               0.79%
            std_run_pct_24m               0.79%

--- middle_distance_total  (top 40) ---
                    feature middle_distance_total
ema_bike_to_t2_pos_change_5                 7.96%
        avg_swim_gap_leader                 6.46%
       days_since_last_race                 5.15%
       ema_bike_split_pct_5                 3.65%
              ema_run_sec_5                 3.46%
        ema_run_split_pct_5                 3.46%
           ema_perf_ratio_5                 3.37%
             ema_bike_sec_5                 3.00%
             ema_swim_sec_5                 3.00%
     field_depth_top10_mean                 2.90%
            ema_total_sec_5                 2.90%
            front_pack_rate                 2.72%
ema_bike_split_pct_tier12_5                 2.72%
        p90_swim_gap_leader                 2.62%
         ema_distance_match                 2.53%
               ema_t1_sec_5                 2.53%
       ema_swim_split_pct_5                 2.34%
               ema_t2_sec_5                 2.25%
            races_tier1_24m                 2.25%
 ema_run_split_pct_tier12_5                 2.25%
             bike_pack_rate                 2.15%
        avg_bike_gap_leader                 1.97%
       min_swim_gap_sec_24m                 1.59%
             ema_t1t2_sec_5                 1.50%
            std_run_pct_24m                 1.40%
      ema_finish_pct_sprint                 1.40%
          std_total_sec_24m                 1.40%
           std_swim_pct_24m                 1.31%
ema_swim_to_t1_pos_change_5                 1.31%
           ema_finish_pct_5                 1.22%
          ema_t2_rank_pct_5                 1.22%
          athlete_t1t2_rate                 1.03%
           std_t1t2_sec_24m                 1.03%
       ema_finish_pct_tier1                 1.03%
          ema_t1_rank_pct_5                 1.03%
                    wetsuit                 0.94%
            freshness_curve                 0.94%
           std_bike_pct_24m                 0.94%
           std_bike_sec_24m                 0.94%
           ema_finish_pct_3                 0.84%

--- sprint_swim  (top 40) ---
                    feature sprint_swim
     field_depth_top10_mean      29.08%
       days_since_last_race       4.86%
             ema_swim_sec_5       3.61%
            ema_total_sec_5       2.92%
              ema_run_sec_5       2.90%
             ema_bike_sec_5       2.51%
       ema_swim_split_pct_5       2.35%
        avg_bike_gap_leader       2.26%
                    wetsuit       2.26%
        ema_run_split_pct_5       2.18%
               ema_t2_sec_5       2.16%
       min_swim_gap_sec_24m       2.11%
               ema_t1_sec_5       2.05%
ema_swim_to_t1_pos_change_5       1.96%
           ema_perf_ratio_5       1.91%
        p90_swim_gap_leader       1.91%
          ema_t2_rank_pct_5       1.83%
        avg_swim_gap_leader       1.76%
       std_swim_gap_sec_24m       1.72%
             ema_t1t2_sec_5       1.67%
          ema_t1_rank_pct_5       1.61%
     seed_total_gap_to_best       1.52%
           std_t1t2_sec_24m       1.34%
ema_bike_to_t2_pos_change_5       1.34%
       ema_bike_split_pct_5       1.30%
           std_bike_sec_24m       1.14%
           std_swim_sec_24m       1.06%
          ema_finish_pct_12       0.97%
            std_run_sec_24m       0.94%
              form_momentum       0.92%
                  races_12m       0.92%
      ema_finish_pct_sprint       0.88%
           std_bike_pct_24m       0.86%
      ema_finish_pct_tier34       0.79%
             bike_pack_rate       0.77%
           std_swim_pct_24m       0.77%
           ema_finish_pct_3       0.73%
            n_races_at_tier       0.72%
          std_total_sec_24m       0.72%
                 form_trend       0.70%

--- sprint_t1  (top 40) ---
                    feature sprint_t1
     field_depth_top10_mean    35.70%
       days_since_last_race     4.72%
                    wetsuit     3.10%
               ema_t1_sec_5     2.38%
               ema_t2_sec_5     2.34%
              ema_run_sec_5     2.05%
             ema_swim_sec_5     2.01%
            ema_total_sec_5     1.95%
           std_bike_pct_24m     1.82%
        ema_run_split_pct_5     1.77%
             ema_bike_sec_5     1.75%
        p90_swim_gap_leader     1.70%
             ema_t1t2_sec_5     1.62%
           ema_perf_ratio_5     1.57%
          ema_t2_rank_pct_5     1.57%
       std_swim_gap_sec_24m     1.49%
           std_t1t2_sec_24m     1.44%
       ema_swim_split_pct_5     1.44%
ema_swim_to_t1_pos_change_5     1.42%
        avg_bike_gap_leader     1.38%
          ema_t1_rank_pct_5     1.33%
       ema_bike_split_pct_5     1.29%
           std_swim_sec_24m     1.27%
ema_bike_to_t2_pos_change_5     1.23%
     seed_total_gap_to_best     1.16%
          std_total_sec_24m     1.11%
        avg_swim_gap_leader     1.11%
    ema_finish_pct_standard     1.07%
           std_bike_sec_24m     1.03%
            n_races_at_tier     0.96%
       min_swim_gap_sec_24m     0.94%
              form_momentum     0.90%
            freshness_curve     0.88%
                 form_trend     0.87%
      ema_finish_pct_sprint     0.83%
             bike_pack_rate     0.81%
            std_run_sec_24m     0.81%
      ema_finish_pct_tier34     0.76%
            n_matched_races     0.74%
           std_swim_pct_24m     0.74%

--- sprint_bike  (top 40) ---
                    feature sprint_bike
     field_depth_top10_mean      23.97%
       days_since_last_race       4.06%
            ema_total_sec_5       3.48%
              ema_run_sec_5       3.15%
             ema_bike_sec_5       3.04%
             ema_swim_sec_5       2.68%
        avg_bike_gap_leader       2.64%
        ema_run_split_pct_5       2.21%
          ema_t1_rank_pct_5       2.21%
               ema_t2_sec_5       2.14%
       ema_bike_split_pct_5       2.14%
           ema_perf_ratio_5       2.01%
               ema_t1_sec_5       1.96%
ema_swim_to_t1_pos_change_5       1.90%
          ema_t2_rank_pct_5       1.88%
           std_t1t2_sec_24m       1.83%
             ema_t1t2_sec_5       1.68%
ema_bike_to_t2_pos_change_5       1.63%
           std_swim_sec_24m       1.63%
       ema_swim_split_pct_5       1.59%
     seed_total_gap_to_best       1.58%
                    wetsuit       1.54%
       std_swim_gap_sec_24m       1.54%
          std_total_sec_24m       1.50%
            std_run_sec_24m       1.45%
            n_races_at_tier       1.34%
        avg_swim_gap_leader       1.32%
        p90_swim_gap_leader       1.30%
       min_swim_gap_sec_24m       1.25%
           std_bike_sec_24m       1.21%
           std_bike_pct_24m       1.18%
          ema_finish_pct_12       1.05%
            n_matched_races       1.03%
                 form_trend       1.01%
              form_momentum       0.98%
      ema_finish_pct_tier34       0.94%
    ema_finish_pct_standard       0.92%
             bike_pack_rate       0.91%
      ema_finish_pct_sprint       0.89%
           ema_finish_pct_3       0.85%

--- sprint_t2  (top 40) ---
                    feature sprint_t2
     field_depth_top10_mean    31.27%
       days_since_last_race     5.38%
               ema_t1_sec_5     2.62%
          ema_t2_rank_pct_5     2.38%
               ema_t2_sec_5     2.28%
             ema_bike_sec_5     2.24%
            ema_total_sec_5     2.20%
             ema_swim_sec_5     2.13%
     seed_total_gap_to_best     1.97%
              ema_run_sec_5     1.88%
                    wetsuit     1.84%
             ema_t1t2_sec_5     1.81%
          ema_t1_rank_pct_5     1.75%
           ema_perf_ratio_5     1.73%
        avg_bike_gap_leader     1.63%
       ema_swim_split_pct_5     1.63%
           std_t1t2_sec_24m     1.61%
           std_bike_sec_24m     1.48%
       ema_bike_split_pct_5     1.41%
        ema_run_split_pct_5     1.41%
        p90_swim_gap_leader     1.39%
ema_bike_to_t2_pos_change_5     1.39%
           std_swim_sec_24m     1.37%
       std_swim_gap_sec_24m     1.30%
       min_swim_gap_sec_24m     1.30%
ema_swim_to_t1_pos_change_5     1.28%
          std_total_sec_24m     1.26%
            std_run_sec_24m     1.23%
           std_bike_pct_24m     1.14%
        avg_swim_gap_leader     1.08%
            n_races_at_tier     1.08%
            freshness_curve     1.05%
      ema_finish_pct_tier34     1.03%
                 form_trend     0.98%
    ema_finish_pct_standard     0.87%
             bike_pack_rate     0.87%
           std_swim_pct_24m     0.85%
                  races_12m     0.83%
              form_momentum     0.76%
      ema_finish_pct_sprint     0.76%

--- sprint_run  (top 40) ---
                    feature sprint_run
     field_depth_top10_mean     13.15%
              ema_run_sec_5      5.42%
       days_since_last_race      3.76%
             ema_swim_sec_5      3.42%
        ema_run_split_pct_5      3.02%
        avg_bike_gap_leader      2.86%
            ema_total_sec_5      2.86%
               ema_t2_sec_5      2.75%
               ema_t1_sec_5      2.39%
       ema_bike_split_pct_5      2.37%
          ema_t2_rank_pct_5      2.35%
       ema_swim_split_pct_5      2.35%
           ema_perf_ratio_5      2.23%
             ema_bike_sec_5      2.16%
            std_run_sec_24m      2.06%
             ema_t1t2_sec_5      2.06%
          ema_t1_rank_pct_5      1.89%
ema_bike_to_t2_pos_change_5      1.87%
ema_swim_to_t1_pos_change_5      1.83%
       std_swim_gap_sec_24m      1.74%
           std_t1t2_sec_24m      1.68%
           std_swim_sec_24m      1.68%
     seed_total_gap_to_best      1.62%
          std_total_sec_24m      1.55%
 ema_run_split_pct_tier12_5      1.55%
        p90_swim_gap_leader      1.55%
       min_swim_gap_sec_24m      1.47%
           ema_finish_pct_3      1.45%
              form_momentum      1.45%
                 form_trend      1.43%
           std_bike_sec_24m      1.43%
    ema_finish_pct_standard      1.39%
        avg_swim_gap_leader      1.34%
             bike_pack_rate      1.30%
       ema_finish_pct_tier2      1.28%
            n_matched_races      1.22%
      ema_finish_pct_tier34      1.11%
            std_run_pct_24m      1.05%
          ema_finish_pct_12      1.01%
           std_swim_pct_24m      0.97%

--- sprint_total  (top 40) ---
                    feature sprint_total
ema_bike_to_t2_pos_change_5        8.65%
            ema_total_sec_5        6.11%
              ema_run_sec_5        5.80%
            n_matched_races        5.57%
             ema_swim_sec_5        4.63%
             ema_bike_sec_5        3.72%
       days_since_last_race        2.88%
       ema_finish_pct_tier1        2.69%
ema_swim_to_t1_pos_change_5        2.69%
           ema_perf_ratio_5        2.54%
         ema_distance_match        2.31%
        ema_run_split_pct_5        2.16%
        avg_swim_gap_leader        2.16%
             ema_t1t2_sec_5        2.01%
             bike_pack_rate        1.97%
               ema_t2_sec_5        1.90%
           std_t1t2_sec_24m        1.90%
               ema_t1_sec_5        1.86%
            std_run_sec_24m        1.82%
     field_depth_top10_mean        1.78%
                    wetsuit        1.74%
     seed_total_gap_to_best        1.67%
          ema_finish_pct_12        1.63%
           std_bike_sec_24m        1.63%
       ema_swim_split_pct_5        1.63%
      ema_finish_pct_sprint        1.52%
       ema_bike_split_pct_5        1.48%
           ema_finish_pct_3        1.44%
          std_total_sec_24m        1.37%
            front_pack_rate        1.33%
           std_swim_sec_24m        1.33%
           std_swim_pct_24m        1.29%
          ema_t2_rank_pct_5        1.14%
          ema_t1_rank_pct_5        1.14%
       min_swim_gap_sec_24m        1.10%
        p90_swim_gap_leader        1.02%
    ema_finish_pct_standard        1.02%
        avg_bike_gap_leader        0.99%
            freshness_curve        0.91%
            n_races_at_tier        0.91%

--- standard_swim  (top 40) ---
                    feature standard_swim
     field_depth_top10_mean        28.13%
       days_since_last_race         4.38%
             ema_swim_sec_5         3.70%
            ema_total_sec_5         2.72%
       ema_swim_split_pct_5         2.68%
        p90_swim_gap_leader         2.32%
              ema_run_sec_5         2.26%
        avg_bike_gap_leader         2.26%
        ema_run_split_pct_5         2.06%
               ema_t2_sec_5         1.96%
             ema_t1t2_sec_5         1.94%
     seed_total_gap_to_best         1.84%
      ema_finish_pct_sprint         1.84%
             ema_bike_sec_5         1.84%
               ema_t1_sec_5         1.82%
       ema_bike_split_pct_5         1.78%
          ema_t2_rank_pct_5         1.64%
        avg_swim_gap_leader         1.46%
           std_swim_pct_24m         1.44%
