==========================================================================================
Bundle: models/bundle_elite_v56.joblib  (version: v1.0)
  106 full features, 64 split features
==========================================================================================
       std_swim_gap_sec_24m      1.76%
           std_swim_sec_24m      1.72%
       ema_swim_split_pct_5      1.70%
            swim_form_trend      1.69%
             ema_t1t2_sec_5      1.67%
     seed_total_gap_to_best      1.63%
           std_t1t2_sec_24m      1.61%
      ema_swim_split_pct_12      1.55%
           std_bike_sec_24m      1.52%
        p90_swim_gap_leader      1.52%
       min_swim_gap_sec_24m      1.50%
          std_total_sec_24m      1.44%
    ema_finish_pct_standard      1.42%
                 form_trend      1.40%
             bike_pack_rate      1.39%
           ema_finish_pct_3      1.16%
       ema_finish_pct_tier2      1.14%
 ema_run_split_pct_tier12_5      1.12%
             n_swim_results      1.10%
     ema_swim_behind_sec_12      1.10%
      ema_finish_pct_tier34      1.10%
          ema_finish_pct_12      0.95%

--- sprint_swim_exit_pct  (top 40) ---
                    feature sprint_swim_exit_pct
     field_depth_top10_mean                6.74%
            swim_form_trend                2.91%
        ema_run_split_pct_5                2.60%
        avg_bike_gap_leader                2.51%
             ema_swim_sec_5                2.49%
               ema_t1_sec_5                2.47%
       days_since_last_race                2.44%
    ema_finish_pct_standard                2.42%
       std_swim_gap_sec_24m                2.42%
ema_bike_to_t2_pos_change_5                2.40%
      ema_swim_split_pct_12                2.37%
          ema_t1_rank_pct_5                2.26%
ema_swim_to_t1_pos_change_5                2.24%
              form_momentum                2.22%
               ema_t2_sec_5                2.21%
          ema_t2_rank_pct_5                2.19%
       ema_swim_split_pct_5                2.13%
           std_swim_sec_24m                2.06%
            n_races_at_tier                1.97%
              ema_run_sec_5                1.97%
       ema_bike_split_pct_5                1.95%
           ema_perf_ratio_5                1.88%
           std_bike_sec_24m                1.88%
            std_run_sec_24m                1.78%
            ema_total_sec_5                1.70%
             ema_bike_sec_5                1.65%
             ema_t1t2_sec_5                1.65%
ema_swim_split_pct_tier12_5                1.63%
     seed_total_gap_to_best                1.63%
        avg_swim_gap_leader                1.61%
        p90_swim_gap_leader                1.58%
                 form_trend                1.54%
             bike_pack_rate                1.51%
           std_t1t2_sec_24m                1.51%
      ema_finish_pct_tier34                1.51%
          std_total_sec_24m                1.49%
     ema_swim_behind_sec_12                1.49%
      ema_swim_behind_sec_5                1.45%
       ema_finish_pct_tier2                1.42%
 ema_run_split_pct_tier12_5                1.36%

--- sprint_total  (top 40) ---
                    feature sprint_total
ema_bike_to_t2_pos_change_5        6.95%
            ema_total_sec_5        6.69%
              ema_run_sec_5        5.34%
            n_matched_races        5.04%
             ema_swim_sec_5        4.24%
             ema_bike_sec_5        3.86%
       ema_finish_pct_tier1        3.31%
       days_since_last_race        2.92%
             bike_pack_rate        2.42%
               ema_t1_sec_5        2.42%
        ema_run_split_pct_5        2.37%
             ema_t1t2_sec_5        2.33%
     seed_total_gap_to_best        2.29%
        avg_swim_gap_leader        2.25%
ema_swim_to_t1_pos_change_5        2.20%
               ema_t2_sec_5        2.16%
            std_run_sec_24m        2.03%
         ema_distance_match        1.95%
           std_t1t2_sec_24m        1.69%
            swim_form_trend        1.61%
     field_depth_top10_mean        1.57%
       ema_swim_split_pct_5        1.53%
           std_bike_sec_24m        1.48%
           ema_perf_ratio_5        1.48%
            front_pack_rate        1.44%
       ema_bike_split_pct_5        1.44%
           ema_finish_pct_3        1.40%
       min_swim_gap_sec_24m        1.36%
        avg_bike_gap_leader        1.27%
            races_tier1_24m        1.19%
          ema_t2_rank_pct_5        1.19%
      ema_finish_pct_sprint        1.10%
           std_swim_sec_24m        1.06%
                 form_trend        1.06%
                    wetsuit        1.02%
        p90_swim_gap_leader        1.02%
          std_total_sec_24m        0.97%
      ema_swim_behind_sec_5        0.97%
     ema_swim_behind_sec_12        0.93%
 ema_run_split_pct_tier12_5        0.89%

--- standard_swim  (top 40) ---
                    feature standard_swim
     field_depth_top10_mean        26.09%
       days_since_last_race         4.16%
             ema_swim_sec_5         3.69%
            ema_total_sec_5         2.62%
        ema_run_split_pct_5         2.12%
       ema_bike_split_pct_5         2.12%
              ema_run_sec_5         2.06%
            swim_form_trend         1.93%
        p90_swim_gap_leader         1.93%
               ema_t2_sec_5         1.91%
      ema_swim_split_pct_12         1.89%
             ema_bike_sec_5         1.81%
             ema_t1t2_sec_5         1.76%
ema_swim_to_t1_pos_change_5         1.72%
       ema_swim_split_pct_5         1.57%
     ema_swim_behind_sec_12         1.57%
        avg_bike_gap_leader         1.57%
               ema_t1_sec_5         1.53%
          ema_t1_rank_pct_5         1.51%
      ema_finish_pct_tier34         1.45%
           std_swim_sec_24m         1.41%
      ema_finish_pct_sprint         1.41%
              form_momentum         1.39%
       std_swim_gap_sec_24m         1.38%
          ema_t2_rank_pct_5         1.34%
           std_t1t2_sec_24m         1.30%
      ema_swim_behind_sec_5         1.30%
        avg_swim_gap_leader         1.28%
ema_swim_split_pct_tier12_5         1.26%
           ema_perf_ratio_5         1.24%
            std_run_sec_24m         1.20%
ema_bike_to_t2_pos_change_5         1.17%
                 form_trend         1.15%
       min_swim_gap_sec_24m         1.15%
           std_bike_sec_24m         1.13%
          std_total_sec_24m         1.05%
 ema_run_split_pct_tier12_5         1.05%
          athlete_t1t2_rate         1.01%
                    wetsuit         1.01%
     seed_total_gap_to_best         0.99%

--- standard_t1  (top 40) ---
                    feature standard_t1
     field_depth_top10_mean      32.79%
       days_since_last_race       4.66%
               ema_t2_sec_5       2.72%
               ema_t1_sec_5       2.44%
             ema_swim_sec_5       2.44%
              ema_run_sec_5       2.24%
          ema_t1_rank_pct_5       2.19%
            ema_total_sec_5       2.07%
             ema_t1t2_sec_5       1.96%
             ema_bike_sec_5       1.82%
                    wetsuit       1.67%
           std_t1t2_sec_24m       1.55%
        avg_bike_gap_leader       1.53%
     seed_total_gap_to_best       1.48%
            swim_form_trend       1.46%
           std_bike_pct_24m       1.42%
      ema_finish_pct_sprint       1.42%
ema_swim_to_t1_pos_change_5       1.38%
       ema_bike_split_pct_5       1.38%
      ema_swim_behind_sec_5       1.30%
     ema_swim_behind_sec_12       1.27%
          ema_t2_rank_pct_5       1.23%
           ema_perf_ratio_5       1.23%
          athlete_t1t2_rate       1.17%
            freshness_curve       1.15%
        ema_run_split_pct_5       1.13%
           std_swim_sec_24m       1.07%
       std_swim_gap_sec_24m       1.05%
       min_swim_gap_sec_24m       1.00%
      ema_finish_pct_tier34       0.98%
        p90_swim_gap_leader       0.94%
      ema_swim_split_pct_12       0.90%
        avg_swim_gap_leader       0.90%
          std_total_sec_24m       0.86%
    ema_finish_pct_standard       0.84%
            n_races_at_tier       0.84%
ema_bike_split_pct_tier12_5       0.84%
 ema_run_split_pct_tier12_5       0.81%
           std_bike_sec_24m       0.79%
             bike_pack_rate       0.79%

--- standard_bike  (top 40) ---
                    feature standard_bike
     field_depth_top10_mean        23.35%
       days_since_last_race         3.62%
             ema_swim_sec_5         3.55%
              ema_run_sec_5         2.64%
               ema_t1_sec_5         2.32%
             ema_bike_sec_5         2.28%
            ema_total_sec_5         2.25%
          ema_t2_rank_pct_5         2.17%
            swim_form_trend         2.11%
               ema_t2_sec_5         2.04%
ema_bike_to_t2_pos_change_5         1.94%
        avg_bike_gap_leader         1.87%
       ema_bike_split_pct_5         1.81%
           ema_perf_ratio_5         1.79%
             ema_t1t2_sec_5         1.72%
           std_swim_sec_24m         1.70%
ema_swim_split_pct_tier12_5         1.68%
          ema_t1_rank_pct_5         1.59%
ema_swim_to_t1_pos_change_5         1.51%
       std_swim_gap_sec_24m         1.40%
        ema_run_split_pct_5         1.40%
       ema_swim_split_pct_5         1.32%
      ema_swim_split_pct_12         1.30%
           std_t1t2_sec_24m         1.28%
      ema_swim_behind_sec_5         1.28%
           std_bike_sec_24m         1.28%
          std_total_sec_24m         1.26%
     seed_total_gap_to_best         1.26%
           std_bike_pct_24m         1.23%
          ema_finish_pct_12         1.21%
                    wetsuit         1.17%
      ema_finish_pct_tier34         1.17%
      ema_finish_pct_sprint         1.17%
              form_momentum         1.11%
            std_run_sec_24m         1.11%
                 form_trend         1.08%
        p90_swim_gap_leader         1.08%
ema_bike_split_pct_tier12_5         1.04%
     ema_swim_behind_sec_12         1.02%
            freshness_curve         1.02%

--- standard_t2  (top 40) ---
                    feature standard_t2
     field_depth_top10_mean      22.49%
       days_since_last_race       4.15%
          ema_t2_rank_pct_5       2.91%
               ema_t2_sec_5       2.77%
     seed_total_gap_to_best       2.37%
             ema_t1t2_sec_5       2.17%
             ema_swim_sec_5       2.13%
          ema_t1_rank_pct_5       2.11%
            swim_form_trend       2.01%
            ema_total_sec_5       1.93%
               ema_t1_sec_5       1.67%
        avg_bike_gap_leader       1.67%
       ema_bike_split_pct_5       1.61%
            std_run_sec_24m       1.61%
       std_swim_gap_sec_24m       1.61%
           std_t1t2_sec_24m       1.59%
           std_swim_sec_24m       1.57%
             ema_bike_sec_5       1.52%
           std_bike_pct_24m       1.50%
       min_swim_gap_sec_24m       1.50%
ema_bike_to_t2_pos_change_5       1.48%
      ema_finish_pct_sprint       1.44%
ema_swim_to_t1_pos_change_5       1.42%
              ema_run_sec_5       1.42%
      ema_swim_behind_sec_5       1.40%
        ema_run_split_pct_5       1.36%
           ema_perf_ratio_5       1.34%
      ema_swim_split_pct_12       1.32%
           std_bike_sec_24m       1.30%
ema_swim_split_pct_tier12_5       1.26%
       ema_swim_split_pct_5       1.26%
          std_total_sec_24m       1.26%
        p90_swim_gap_leader       1.22%
     ema_swim_behind_sec_12       1.20%
              form_momentum       1.16%
          ema_finish_pct_12       1.12%
        avg_swim_gap_leader       1.06%
          athlete_t1t2_rate       1.04%
            n_races_at_tier       1.04%
      ema_finish_pct_tier34       1.02%

--- standard_run  (top 40) ---
                    feature standard_run
     field_depth_top10_mean       10.93%
              ema_run_sec_5        3.47%
             ema_swim_sec_5        2.81%
       days_since_last_race        2.79%
ema_bike_to_t2_pos_change_5        2.66%
        ema_run_split_pct_5        2.66%
      ema_finish_pct_sprint        2.48%
            std_run_sec_24m        2.40%
ema_swim_to_t1_pos_change_5        2.38%
          ema_t2_rank_pct_5        2.31%
               ema_t2_sec_5        2.23%
          ema_t1_rank_pct_5        2.19%
       ema_bike_split_pct_5        2.11%
       std_swim_gap_sec_24m        2.06%
            ema_total_sec_5        2.06%
               ema_t1_sec_5        2.04%
        avg_bike_gap_leader        2.02%
           ema_perf_ratio_5        2.00%
           std_t1t2_sec_24m        1.90%
                 form_trend        1.84%
              form_momentum        1.82%
             ema_bike_sec_5        1.80%
       min_swim_gap_sec_24m        1.76%
      ema_swim_split_pct_12        1.76%
            swim_form_trend        1.73%
             ema_t1t2_sec_5        1.73%
           std_swim_sec_24m        1.65%
     ema_swim_behind_sec_12        1.59%
      ema_swim_behind_sec_5        1.51%
 ema_run_split_pct_tier12_5        1.45%
           std_bike_sec_24m        1.40%
          std_total_sec_24m        1.40%
        p90_swim_gap_leader        1.38%
     seed_total_gap_to_best        1.34%
       ema_swim_split_pct_5        1.34%
           ema_finish_pct_3        1.32%
          athlete_t1t2_rate        1.28%
      ema_finish_pct_tier34        1.22%
             bike_pack_rate        1.18%
ema_bike_split_pct_tier12_5        1.16%

--- standard_swim_exit_pct  (top 40) ---
                    feature standard_swim_exit_pct
     field_depth_top10_mean                  4.58%
       days_since_last_race                  2.89%
            swim_form_trend                  2.65%
          ema_t2_rank_pct_5                  2.56%
       ema_bike_split_pct_5                  2.54%
      ema_swim_split_pct_12                  2.54%
ema_bike_to_t2_pos_change_5                  2.50%
        ema_run_split_pct_5                  2.41%
           std_t1t2_sec_24m                  2.39%
      ema_finish_pct_sprint                  2.34%
ema_swim_to_t1_pos_change_5                  2.34%
             ema_swim_sec_5                  2.32%
              form_momentum                  2.28%
        avg_swim_gap_leader                  2.26%
            std_run_sec_24m                  2.26%
               ema_t1_sec_5                  2.26%
           ema_perf_ratio_5                  2.21%
               ema_t2_sec_5                  2.21%
                 form_trend                  2.15%
      ema_swim_behind_sec_5                  2.06%
       ema_swim_split_pct_5                  1.98%
     ema_swim_behind_sec_12                  1.87%
           std_swim_sec_24m                  1.84%
             ema_bike_sec_5                  1.80%
          ema_t1_rank_pct_5                  1.78%
             bike_pack_rate                  1.71%
     seed_total_gap_to_best                  1.71%
       std_swim_gap_sec_24m                  1.65%
        p90_swim_gap_leader                  1.63%
ema_bike_split_pct_tier12_5                  1.61%
          std_total_sec_24m                  1.60%
             ema_t1t2_sec_5                  1.56%
      ema_finish_pct_tier34                  1.52%
ema_swim_split_pct_tier12_5                  1.52%
       ema_finish_pct_tier2                  1.50%
          athlete_t1t2_rate                  1.48%
       ema_finish_pct_tier1                  1.48%
        avg_bike_gap_leader                  1.48%
 ema_run_split_pct_tier12_5                  1.47%
           std_bike_sec_24m                  1.39%

--- standard_total  (top 40) ---
                    feature standard_total
             ema_swim_sec_5          4.40%
            n_matched_races          4.40%
              ema_run_sec_5          3.88%
            ema_total_sec_5          3.67%
ema_bike_to_t2_pos_change_5          3.11%
       days_since_last_race          2.91%
               ema_t2_sec_5          2.66%
            std_run_sec_24m          2.58%
             ema_bike_sec_5          2.50%
       ema_bike_split_pct_5          2.50%
             bike_pack_rate          2.18%
      ema_swim_split_pct_12          1.98%
           std_bike_sec_24m          1.98%
      ema_finish_pct_sprint          1.94%
        ema_run_split_pct_5          1.94%
               ema_t1_sec_5          1.90%
             ema_t1t2_sec_5          1.86%
       ema_finish_pct_tier1          1.86%
         ema_distance_match          1.82%
     ema_swim_behind_sec_12          1.78%
           std_bike_pct_24m          1.74%
       min_swim_gap_sec_24m          1.70%
           ema_perf_ratio_5          1.70%
           std_swim_sec_24m          1.70%
ema_swim_to_t1_pos_change_5          1.66%
     seed_total_gap_to_best          1.66%
          ema_finish_pct_12          1.61%
            swim_form_trend          1.61%
                 form_trend          1.61%
      ema_swim_behind_sec_5          1.57%
            front_pack_rate          1.53%
          std_total_sec_24m          1.53%
        p90_swim_gap_leader          1.49%
        avg_swim_gap_leader          1.41%
        avg_bike_gap_leader          1.33%
            races_tier1_24m          1.29%
           ema_finish_pct_5          1.25%
           std_t1t2_sec_24m          1.25%
    ema_finish_pct_standard          1.25%
            freshness_curve          1.21%

--- super_sprint_swim  (top 40) ---
                    feature super_sprint_swim
     field_depth_top10_mean            21.00%
           ema_perf_ratio_5             3.32%
          ema_t1_rank_pct_5             3.21%
        avg_swim_gap_leader             3.14%
        ema_run_split_pct_5             3.07%
        avg_bike_gap_leader             2.92%
ema_swim_to_t1_pos_change_5             2.92%
        p90_swim_gap_leader             2.89%
       ema_swim_split_pct_5             2.74%
       ema_bike_split_pct_5             2.74%
     seed_total_gap_to_best             2.56%
       min_swim_gap_sec_24m             2.49%
          ema_t2_rank_pct_5             2.38%
ema_bike_to_t2_pos_change_5             2.38%
     ema_swim_behind_sec_12             2.24%
               ema_t2_sec_5             2.16%
      ema_swim_split_pct_12             2.16%
               ema_t1_sec_5             2.02%
            swim_form_trend             1.95%
      ema_finish_pct_sprint             1.95%
      ema_finish_pct_tier34             1.80%
      ema_swim_behind_sec_5             1.80%
       std_swim_gap_sec_24m             1.80%
 ema_run_split_pct_tier12_5             1.55%
              ema_run_sec_5             1.48%
             ema_swim_sec_5             1.44%
    ema_finish_pct_standard             1.37%
ema_swim_split_pct_tier12_5             1.33%
             ema_t1t2_sec_5             1.30%
             bike_pack_rate             1.23%
       days_since_last_race             1.19%
           ema_finish_pct_5             1.15%
                    wetsuit             1.12%
ema_bike_split_pct_tier12_5             1.08%
            ema_total_sec_5             1.05%
             ema_bike_sec_5             1.05%
           ema_finish_pct_3             1.01%
          ema_finish_pct_12             0.79%
          std_total_sec_24m             0.72%
            front_pack_rate             0.69%

--- super_sprint_t1  (top 40) ---
                    feature super_sprint_t1
     field_depth_top10_mean          11.52%
 ema_run_split_pct_tier12_5           3.81%
          ema_t1_rank_pct_5           3.63%
        ema_run_split_pct_5           3.56%
          ema_t2_rank_pct_5           3.35%
    ema_finish_pct_standard           3.24%
ema_swim_to_t1_pos_change_5           2.92%
      ema_finish_pct_sprint           2.92%
            swim_form_trend           2.89%
           ema_perf_ratio_5           2.85%
ema_bike_to_t2_pos_change_5           2.71%
               ema_t1_sec_5           2.68%
       std_swim_gap_sec_24m           2.50%
       ema_bike_split_pct_5           2.47%
        avg_swim_gap_leader           2.47%
          athlete_t1t2_rate           2.43%
               ema_t2_sec_5           2.22%
        avg_bike_gap_leader           2.18%
      ema_swim_behind_sec_5           2.15%
             bike_pack_rate           2.11%
                    wetsuit           1.94%
             ema_t1t2_sec_5           1.90%
      ema_swim_split_pct_12           1.76%
     seed_total_gap_to_best           1.66%
ema_swim_split_pct_tier12_5           1.52%
ema_bike_split_pct_tier12_5           1.48%
      ema_finish_pct_tier34           1.48%
          ema_finish_pct_12           1.41%
       ema_swim_split_pct_5           1.41%
       days_since_last_race           1.41%
        p90_swim_gap_leader           1.30%
       ema_finish_pct_tier1           1.27%
              ema_run_sec_5           1.16%
             ema_bike_sec_5           1.13%
           ema_finish_pct_3           1.13%
     ema_swim_behind_sec_12           1.06%
                 form_trend           0.99%
             ema_swim_sec_5           0.92%
                  races_12m           0.92%
       min_swim_gap_sec_24m           0.88%

--- super_sprint_bike  (top 40) ---
                    feature super_sprint_bike
     field_depth_top10_mean            22.35%
           ema_perf_ratio_5             4.92%
      ema_finish_pct_sprint             4.00%
            swim_form_trend             3.89%
        avg_bike_gap_leader             3.36%
        avg_swim_gap_leader             3.17%
       ema_bike_split_pct_5             3.13%
        p90_swim_gap_leader             2.97%
               ema_t2_sec_5             2.82%
     ema_swim_behind_sec_12             2.59%
          ema_t2_rank_pct_5             2.59%
ema_bike_to_t2_pos_change_5             2.56%
      ema_swim_split_pct_12             2.52%
        ema_run_split_pct_5             2.48%
       min_swim_gap_sec_24m             2.40%
          ema_t1_rank_pct_5             2.40%
      ema_swim_behind_sec_5             2.02%
           ema_finish_pct_3             1.98%
ema_swim_to_t1_pos_change_5             1.98%
             ema_bike_sec_5             1.95%
               ema_t1_sec_5             1.95%
             ema_t1t2_sec_5             1.83%
       ema_swim_split_pct_5             1.83%
     seed_total_gap_to_best             1.79%
             bike_pack_rate             1.26%
              ema_run_sec_5             1.22%
       days_since_last_race             1.18%
    ema_finish_pct_standard             1.11%
             ema_swim_sec_5             1.11%
       std_swim_gap_sec_24m             1.07%
            ema_total_sec_5             0.99%
          ema_finish_pct_12             0.84%
          std_total_sec_24m             0.69%
           ema_finish_pct_5             0.69%
           std_swim_sec_24m             0.65%
           std_t1t2_sec_24m             0.57%
            n_races_at_tier             0.57%
      ema_finish_pct_tier34             0.53%
            freshness_curve             0.46%
            front_pack_rate             0.46%

--- super_sprint_t2  (top 40) ---
                    feature super_sprint_t2
     field_depth_top10_mean          10.58%
               ema_t1_sec_5           7.12%
ema_swim_to_t1_pos_change_5           3.73%
      ema_finish_pct_sprint           3.46%
          ema_t2_rank_pct_5           3.20%
            swim_form_trend           3.01%
             ema_t1t2_sec_5           2.89%
ema_bike_to_t2_pos_change_5           2.85%
        ema_run_split_pct_5           2.70%
       ema_bike_split_pct_5           2.70%
          ema_t1_rank_pct_5           2.66%
        p90_swim_gap_leader           2.55%
             ema_swim_sec_5           2.44%
           ema_perf_ratio_5           2.44%
     ema_swim_behind_sec_12           2.44%
               ema_t2_sec_5           2.40%
            freshness_curve           2.40%
       ema_swim_split_pct_5           2.36%
    ema_finish_pct_standard           2.32%
     seed_total_gap_to_best           2.13%
      ema_finish_pct_tier34           2.13%
       min_swim_gap_sec_24m           2.09%
             bike_pack_rate           2.06%
       std_swim_gap_sec_24m           1.87%
        avg_swim_gap_leader           1.87%
       days_since_last_race           1.83%
        avg_bike_gap_leader           1.67%
           ema_finish_pct_3           1.67%
      ema_swim_split_pct_12           1.60%
      ema_swim_behind_sec_5           1.48%
             ema_bike_sec_5           1.37%
                    wetsuit           1.18%
           ema_finish_pct_5           1.14%
            front_pack_rate           1.14%
              ema_run_sec_5           0.95%
                 form_trend           0.84%
           std_swim_sec_24m           0.76%
ema_bike_split_pct_tier12_5           0.72%
          ema_finish_pct_12           0.69%
 ema_run_split_pct_tier12_5           0.69%

--- super_sprint_run  (top 40) ---
                    feature super_sprint_run
     field_depth_top10_mean           18.62%
           ema_perf_ratio_5            4.30%
      ema_finish_pct_sprint            4.05%
        ema_run_split_pct_5            3.80%
ema_bike_to_t2_pos_change_5            3.40%
             ema_t1t2_sec_5            2.82%
            swim_form_trend            2.78%
               ema_t1_sec_5            2.75%
          ema_t1_rank_pct_5            2.75%
      ema_swim_behind_sec_5            2.57%
ema_swim_to_t1_pos_change_5            2.46%
        avg_bike_gap_leader            2.46%
       ema_bike_split_pct_5            2.31%
               ema_t2_sec_5            2.24%
     seed_total_gap_to_best            2.17%
       std_swim_gap_sec_24m            2.13%
       min_swim_gap_sec_24m            2.06%
          ema_t2_rank_pct_5            1.88%
        avg_swim_gap_leader            1.88%
        p90_swim_gap_leader            1.81%
    ema_finish_pct_standard            1.77%
      ema_swim_split_pct_12            1.74%
     ema_swim_behind_sec_12            1.74%
              ema_run_sec_5            1.70%
             ema_swim_sec_5            1.70%
       ema_swim_split_pct_5            1.59%
       days_since_last_race            1.59%
 ema_run_split_pct_tier12_5            1.45%
      ema_finish_pct_tier34            1.45%
ema_bike_split_pct_tier12_5            1.34%
             bike_pack_rate            1.34%
             ema_bike_sec_5            1.27%
                 form_trend            0.94%
              form_momentum            0.90%
           ema_finish_pct_5            0.90%
           ema_finish_pct_3            0.80%
            ema_total_sec_5            0.76%
ema_swim_split_pct_tier12_5            0.65%
            front_pack_rate            0.65%
       ema_finish_pct_tier2            0.65%

--- super_sprint_swim_exit_pct  (top 40) ---
                    feature super_sprint_swim_exit_pct
     field_depth_top10_mean                      5.59%
          ema_t2_rank_pct_5                      3.96%
           ema_perf_ratio_5                      3.86%
        avg_bike_gap_leader                      3.76%
          ema_t1_rank_pct_5                      3.69%
ema_bike_to_t2_pos_change_5                      3.62%
       ema_bike_split_pct_5                      3.56%
               ema_t1_sec_5                      3.52%
ema_swim_to_t1_pos_change_5                      3.49%
      ema_swim_behind_sec_5                      3.32%
        avg_swim_gap_leader                      2.89%
       std_swim_gap_sec_24m                      2.86%
        ema_run_split_pct_5                      2.83%
            swim_form_trend                      2.79%
       min_swim_gap_sec_24m                      2.73%
      ema_swim_split_pct_12                      2.66%
       ema_swim_split_pct_5                      2.66%
      ema_finish_pct_sprint                      2.56%
     seed_total_gap_to_best                      2.53%
     ema_swim_behind_sec_12                      2.39%
             ema_swim_sec_5                      2.19%
        p90_swim_gap_leader                      2.13%
              ema_run_sec_5                      2.09%
       days_since_last_race                      2.09%
             bike_pack_rate                      1.89%
      ema_finish_pct_tier34                      1.83%
            ema_total_sec_5                      1.80%
             ema_t1t2_sec_5                      1.76%
 ema_run_split_pct_tier12_5                      1.70%
    ema_finish_pct_standard                      1.63%
             ema_bike_sec_5                      1.63%
               ema_t2_sec_5                      1.60%
ema_swim_split_pct_tier12_5                      1.60%
          ema_finish_pct_12                      1.43%
           ema_finish_pct_3                      0.96%
ema_bike_split_pct_tier12_5                      0.90%
            front_pack_rate                      0.90%
                 form_trend                      0.86%
              form_momentum                      0.73%
       ema_finish_pct_tier2                      0.57%

--- super_sprint_total  (top 40) ---
                    feature super_sprint_total
ema_bike_to_t2_pos_change_5              6.53%
            n_matched_races              4.88%
      ema_swim_behind_sec_5              4.28%
      ema_finish_pct_sprint              3.98%
         ema_distance_match              3.90%
            front_pack_rate              3.60%
        avg_swim_gap_leader              3.45%
           ema_perf_ratio_5              3.08%
            swim_form_trend              3.08%
       ema_bike_split_pct_5              2.85%
      ema_swim_split_pct_12              2.78%
        ema_run_split_pct_5              2.78%
          ema_t1_rank_pct_5              2.70%
               ema_t1_sec_5              2.55%
               ema_t2_sec_5              2.48%
       ema_swim_split_pct_5              2.33%
                    wetsuit              2.33%
             ema_t1t2_sec_5              2.18%
     ema_swim_behind_sec_12              2.10%
     seed_total_gap_to_best              2.10%
ema_swim_to_t1_pos_change_5              2.10%
           ema_finish_pct_3              1.80%
            races_tier1_24m              1.73%
       min_swim_gap_sec_24m              1.73%
            ema_total_sec_5              1.73%
       days_since_last_race              1.73%
             ema_swim_sec_5              1.73%
     field_depth_top10_mean              1.73%
 ema_run_split_pct_tier12_5              1.65%
          ema_t2_rank_pct_5              1.58%
    ema_finish_pct_standard              1.50%
             bike_pack_rate              1.50%
        p90_swim_gap_leader              1.50%
            freshness_curve              1.43%
ema_bike_split_pct_tier12_5              1.43%
        avg_bike_gap_leader              1.43%
           ema_finish_pct_5              1.35%
          ema_finish_pct_12              1.35%
              ema_run_sec_5              1.13%
ema_swim_split_pct_tier12_5              0.83%

==========================================================================================
COMBINED  (top 40 by mean %-importance across 35 models)
==========================================================================================
                    feature mean_pct max_pct ranker_lgbm ranker_xgb pct_total reg_total reg_swim reg_bike reg_run middle_distance_swim middle_distance_t1 middle_distance_bike middle_distance_t2 middle_distance_run middle_distance_swim_exit_pct middle_distance_total sprint_swim sprint_t1 sprint_bike sprint_t2 sprint_run sprint_swim_exit_pct sprint_total standard_swim standard_t1 standard_bike standard_t2 standard_run standard_swim_exit_pct standard_total super_sprint_swim super_sprint_t1 super_sprint_bike super_sprint_t2 super_sprint_run super_sprint_swim_exit_pct super_sprint_total
     field_depth_top10_mean    12.89   36.31        0.00       0.62      1.73      7.99     9.69     8.79    4.68                10.42              13.31                 9.81              14.42                6.85                          6.33                  2.52       29.40     36.31       24.18     30.48      12.86                 6.74         1.57         26.09       32.79         23.35       22.49        10.93                   4.58           0.93             21.00           11.52             22.35           10.58            18.62                       5.59               1.73
       days_since_last_race     2.91    6.48        1.41       0.50      1.27      0.99     0.84     0.90    1.54                 4.24               5.38                 4.77               6.17                6.48                          2.33                  2.22        4.46      4.99        3.54      4.97       3.43                 2.44         2.92          4.16        4.66          3.62        4.15         2.79                   2.89           2.91              1.19            1.41              1.18            1.83             1.59                       2.09               1.73
ema_bike_to_t2_pos_change_5     2.42    9.68        1.40       0.50      1.19      0.44     0.39     0.66    0.59                 1.41               2.61                 3.55               2.94                3.02                          2.16                  9.68        1.36      1.12        1.46      1.49       1.82                 2.40         6.95          1.17        0.73          1.94        1.48         2.66                   2.50           3.11              2.38            2.71              2.56            2.85             3.40                       3.62               6.53
              ema_run_sec_5     2.33    5.34        0.88       0.50      0.95      2.26     1.53     1.62    3.24                 3.30               2.28                 1.55               2.09                4.51                          2.54                  4.44        2.97      2.21        3.54      2.01       4.98                 1.97         5.34          2.06        2.24          2.64        1.42         3.47                   1.26           3.88              1.48            1.16              1.22            0.95             1.70                       2.09               1.13
             ema_swim_sec_5     2.29    4.40        1.51       0.82      0.76      1.73     2.20     1.69    1.67                 2.24               2.12                 3.82               1.81                1.98                          3.19                  2.72        3.20      1.81        2.41      1.52       3.31                 2.49         4.24          3.69        2.44          3.55        2.13         2.81                   2.32           4.40              1.44            0.92              1.11            2.44             1.70                       2.19               1.73
        ema_run_split_pct_5     2.19    3.80        1.84       0.65      1.14      0.71     0.89     1.10    1.84                 1.53               2.77                 2.77               3.05                3.70                          3.63                  1.92        1.80      1.41        2.32      1.35       2.90                 2.60         2.37          2.12        1.13          1.40        1.36         2.66                   2.41           1.94              3.07            3.56              2.48            2.70             3.80                       2.83               2.78
               ema_t1_sec_5     2.18    7.12        1.00       0.43      1.12      1.02     0.62     0.69    0.82                 4.42               2.99                 2.83               1.98                1.73                          2.98                  2.22        1.76      2.19        1.62      2.58       1.83                 2.47         2.42          1.53        2.44          2.32        1.67         2.04                   2.26           1.90              2.02            2.68              1.95            7.12             2.75                       3.52               2.55
