feature,ranker_lgbm,ranker_xgb,pct_total,reg_total,reg_swim,reg_bike,reg_run,middle_distance_swim,middle_distance_t1,middle_distance_bike,middle_distance_t2,middle_distance_run,middle_distance_total,sprint_swim,sprint_t1,sprint_bike,sprint_t2,sprint_run,sprint_total,standard_swim,standard_t1,standard_bike,standard_t2,standard_run,standard_total,super_sprint_swim,super_sprint_t1,super_sprint_bike,super_sprint_t2,super_sprint_run,super_sprint_total,mean_pct,max_pct
std_swim_pct_24m,0.7014809041309431,0.9184770764044624,1.3166779203241055,0.34668053388802217,0.3793103448275862,0.5660377358490566,0.3371185237757275,1.1117612638970158,0.8903728436282694,1.5219842164599773,0.7514450867052023,1.0869565217391304,1.3108614232209739,0.7705008255365988,0.7371913011426465,0.6880318667390911,0.8491418247515808,0.9734682191257874,1.2893439514599925,1.4414414414414414,0.7596416049863653,1.0173323285606632,1.2997243009058685,1.1347517730496455,1.0046645138141372,0.07052186177715092,0.0,0.22839741149600304,0.5447470817120622,0.2849002849002849,0.9282178217821782,0.8148768647752251,1.5219842164599773
ema_finish_pct_5,0.801692461863935,0.6422782931097322,0.8609047940580687,0.46801872074883,0.1724137931034483,0.39451114922813035,0.5145493257629524,1.3458162668227034,0.8347245409015025,0.9582863585118376,1.2138728323699421,0.6642512077294686,1.2172284644194757,0.6053935057787562,0.36859565057132326,0.5975013579576317,0.6142728093947606,0.7635044855888529,0.6067500948047023,0.5805805805805806,0.5453837164004675,0.6593820648078372,0.531705395825128,0.8105369807497468,1.4352350197344816,1.0578279266572637,0.8775008775008775,0.9516558812333461,1.4396887159533074,0.9615384615384616,0.8663366336633664,0.7858689795926102,1.4396887159533074
n_entrants,0.0,1.0851625748783198,2.2451046590141797,5.824232969318772,5.793103448275862,5.694682675814752,3.388928317955997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752004724276735,5.824232969318772
elo_rating,3.5519429907582674,2.9194329355564475,5.334233625928427,3.4494713121858207,2.344827586206897,2.7444253859348198,3.5131298793470545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7695956037392817,5.334233625928427
form_momentum,1.3695579556842223,0.5107557614612809,1.536124240378123,0.5026867741376322,0.27586206896551724,0.2058319039451115,0.7629524485450674,0.8191925102399065,1.001669449081803,0.9019165727170236,0.5202312138728323,0.785024154589372,0.0,0.91726288754357,0.903059343899742,0.9777294948397609,0.7588075880758808,1.4506585226188204,0.11376564277588168,1.1411411411411412,0.6622516556291391,1.2999246420497361,1.1224891689641592,1.6413373860182372,0.5023322569070686,0.1763046544428773,1.017901017901018,0.3806623524933384,0.311284046692607,1.1396011396011396,0.0,0.7647844514584518,1.6413373860182372
athlete_t1t2_rate,1.3695579556842223,0.9474844204106608,0.8609047940580687,0.31201248049922,0.20689655172413793,0.34305317324185247,0.603264726756565,0.6436512580456407,1.1686143572621035,1.1837655016910935,0.2890173410404624,1.2077294685990339,1.0299625468164793,0.366905155017428,0.6450423884998157,0.7966684772768424,0.6865401987353207,0.6680664248902463,0.41714069017823285,0.4804804804804805,1.012855473315154,1.0550113036925395,1.2406459235919653,1.2968591691995945,1.2199497667743093,0.14104372355430184,2.211302211302211,0.0,0.5836575875486382,0.4273504273504274,0.06188118811881188,0.7573327472695439,2.211302211302211
front_pack_rate,0.6346731989756151,0.724229041129221,0.45577312626603644,0.17334026694401108,0.3103448275862069,0.12006861063464838,0.44357700496806246,0.6436512580456407,0.7234279354479688,0.7891770011273956,0.3468208092485549,0.5434782608695652,2.715355805243446,0.4769767015226564,0.4791743457427202,0.7242440702516748,0.6684733514001806,0.9162053827066234,1.3272658323852862,0.36036036036036034,0.2532138683287885,0.30143180105501133,0.27569909413154786,0.7700101317122594,1.2199497667743093,0.9167842031029618,1.2987012987012987,0.6851922344880091,0.8560311284046693,0.5341880341880342,2.7846534653465347,0.7571765231319129,2.7846534653465347
temperature_air,0.0,0.6151866795449573,1.1816340310600946,5.269544115097937,6.155172413793104,6.106346483704974,3.442157558552165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345174607017172,6.155172413793104
ema_distance_match,0.12248079278476785,0.5289178080552781,0.1012829169480081,0.7453631478592477,0.5517241379310345,0.34305317324185247,0.6564939673527325,1.462843768285547,0.4451864218141347,0.05636978579481398,0.3468208092485549,0.30193236714975846,2.528089887640449,0.27517886626307103,0.0,0.16295491580662683,0.0,0.4581026913533117,2.3132347364429275,0.24024024024024024,0.038955979742890535,0.15071590052750566,0.019692792437967704,0.28368794326241137,2.0093290276282745,0.14104372355430184,0.1404001404001404,0.0,0.038910505836575876,0.03561253561253561,5.631188118811881,0.6493486161944141,5.631188118811881
distance_category_encoded,0.0,0.4355872300582722,0.4220121539500338,4.888195527821113,4.379310344827586,4.373927958833619,5.482611781405252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644569193448254,5.482611781405252
ema_finish_pct_tier1,0.7237501391827191,0.6583622331794367,1.2153950033760972,0.15600624024961,0.1724137931034483,0.37735849056603776,0.35486160397444994,0.058513750731421885,1.001669449081803,0.5636978579481398,0.5780346820809248,0.8454106280193237,1.0299625468164793,0.20179783525958542,0.18429782528566163,0.27159152634437805,0.18066847335140018,0.3435770185149838,2.6924535456958667,0.36036036036036034,0.3506038176860148,0.6970610399397137,0.3544702638834187,0.6484295845997973,2.224614280588446,0.3526093088857546,1.368901368901369,0.03806623524933384,0.0,0.24928774928774927,1.4851485148514851,0.6367540376450067,2.6924535456958667
freshness_curve,0.4008462309319675,0.492469429875836,0.3038487508440243,0.3813485872768244,0.15517241379310345,0.27444253859348194,0.44357700496806246,0.0,0.0,0.0,0.0,0.0,0.9363295880149813,0.2384883507613282,0.8846295613711759,0.6518196632265073,1.047877145438121,0.8207673220080168,0.9101251422070534,0.5205205205205206,1.0323334631865992,1.2245666917859834,1.1027963765261914,0.7497467071935158,0.897021887334051,0.03526093088857546,0.0702000702000702,0.41872858774267224,1.867704280155642,0.14245014245014245,2.1658415841584158,0.5860939668210601,2.1658415841584158
humidity,0.0,0.5819776273846494,0.7258609047940581,3.7961518460738426,5.017241379310345,4.133790737564323,3.353442157558552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680149887963151,5.017241379310345
wind_speed_kmh,0.0,0.420515404746573,1.0972316002700877,3.7788178193794417,4.879310344827586,4.236706689536878,2.55500354861604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473414647540841,4.879310344827586
ema_finish_pct_tier2,1.0466540474334707,0.6144825997133014,1.350438892640108,0.3293465071936211,0.10344827586206896,0.5317324185248714,0.42583392476933996,0.0,0.27824151363383415,0.2254791431792559,0.3468208092485549,0.6038647342995169,0.7490636704119851,0.3852504127682994,0.681901953556948,0.7423501720079667,0.5600722673893406,1.2788700133613284,0.5688282138794084,0.34034034034034033,0.6817296455005843,0.6970610399397137,0.9255612445844821,1.033434650455927,0.46645138141370646,0.6699576868829337,0.4914004914004914,0.0,0.19455252918287938,0.39173789173789175,0.12376237623762376,0.5431828660499934,1.350438892640108
wbgt,0.0,0.4365713585742917,0.7765023632680621,3.518807418963425,4.482758620689655,3.842195540308748,2.8743789921930447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139101385160395,4.482758620689655
cloud_cover_pct,0.0,0.5256184117330464,1.1141120864280891,3.0854567516033975,3.706896551724138,3.5334476843910805,1.9162526614620299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44779948862392843,3.706896551724138
apparent_temp,0.0,0.6325436443790671,1.350438892640108,2.8947824579649852,3.8793103448275863,3.2761578044596917,1.667849538679915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44197040912746294,3.8793103448275863
elo_peak,4.3536354526222025,2.3340401018931294,2.261985145172181,1.2307158953024788,0.7758620689655172,1.0634648370497428,1.5791341376863024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438672181893276,4.3536354526222025
wind_gust_kmh,0.0,0.5254108665075377,0.7089804186360568,3.068122724908996,3.5517241379310347,3.3276157804459694,2.288857345635202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43453907335692893,3.5517241379310347
races_12m,0.5121924061908473,0.6647426306909329,0.4388926401080351,0.22534234702721442,0.1724137931034483,0.18867924528301888,0.319375443577005,0.11702750146284377,1.2242626599888704,0.4509582863585118,0.11560693641618498,0.18115942028985507,0.18726591760299627,0.91726288754357,0.7003317360855142,0.5431830526887561,0.8310749774164409,0.6108035884710822,0.6067500948047023,0.3003003003003003,0.292169848071679,0.48982667671439334,0.5513981882630957,0.5876393110435664,0.4305705059203444,0.21156558533145275,0.4914004914004914,0.11419870574800152,0.311284046692607,0.2136752136752137,0.18564356435643564,0.4253870323428199,1.2242626599888704
elo_races,1.60338492372787,0.6069108078570359,2.5320729237002024,2.4614317906049576,1.7241379310344827,1.4751286449399656,1.9517388218594747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3985421239910965,2.5320729237002024
tier_delta,3.718962253646587,1.5175158340219974,1.6542876434841325,1.1613797885248742,0.9655172413793104,1.0120068610634647,0.9758694109297373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35501738816290657,3.718962253646587
races_tier1_24m,0.12248079278476785,0.8870708318289797,0.08440243079000675,0.10400416016640666,0.20689655172413793,0.12006861063464838,0.19517388218594747,0.0,0.0,0.2254791431792559,0.05780346820809249,0.12077294685990338,2.247191011235955,0.0366905155017428,0.27644673792849245,0.14484881405033495,0.09033423667570009,0.19087612139721322,0.7963594994311717,0.18018018018018017,0.1753019088430074,0.07535795026375283,0.31508467900748327,0.48632218844984804,1.7222820236813776,0.10578279266572638,0.1404001404001404,0.0,0.038910505836575876,0.03561253561253561,1.4851485148514851,0.3441059088508022,2.247191011235955
wt_rank_position,2.906135174256764,1.8855157308910657,2.548953409858204,0.7106950944704455,0.27586206896551724,0.5488850771869639,1.1355571327182399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32295495768861937,2.906135174256764
h2h_n_opponents_faced,3.0397505845674204,0.6919195068332051,1.2322754895340986,0.9880395215808632,1.206896551724138,1.423670668953688,1.171043293115685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146321166551322,3.0397505845674204
bike_laps,0.0,1.0523449110106748,0.9115462525320729,1.9067429363841222,1.6724137931034482,2.0926243567753002,1.20652945351313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852323130102821,2.0926243567753002
event_tier,0.0,2.1436632484065816,1.4348413234301147,1.3000520020800832,1.0517241379310345,1.2006861063464835,1.1533002129169623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26723442035842776,2.1436632484065816
seed_total_rank,1.7704041866161897,0.48659907114715245,1.3166779203241055,0.9187034148032588,0.6379310344827587,0.8061749571183533,0.8339247693399575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218400495284896,1.7704041866161897
h2h_n_shared_races,1.469769513417214,0.7298393746079068,1.350438892640108,0.7800312012480499,0.8793103448275863,0.7718696397941681,0.5855216465578424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21183163268041535,1.469769513417214
ema_swim_pos_pct_7,1.4586348958913262,0.5384106854575068,0.9284267386900743,0.7626971745536488,0.9482758620689655,0.6174957118353345,0.99361249112846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20153398579436504,1.4586348958913262
ema_bike_pos_pct_7,1.4475002783654383,0.6994544648834629,1.2660364618501012,0.4853527474432311,0.7068965517241379,0.6346483704974271,0.8871540099361249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19764654466773943,1.4475002783654383
wt_total_points,1.2916156330030064,1.352385551038725,1.5698852126941256,0.6586930143872421,0.2931034482758621,0.3259005145797599,0.5145493257629524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19374621612069914,1.5698852126941256
ema_bike_pack_7,1.8149426567197418,0.6622975365242274,1.0803511141120865,0.4853527474432311,0.41379310344827586,0.4631217838765009,0.8694109297374025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18675064102778924,1.8149426567197418
ema_bike_gap_sec_7,1.3472887206324462,0.7425036846169315,0.9115462525320729,0.6933610677760443,0.603448275862069,0.4974271012006861,0.9048970901348475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18388619976629347,1.3472887206324462
precipitation_mm,0.0,0.48880211458866296,0.21944632005401754,0.8320332813312533,1.4655172413793103,1.3893653516295026,1.171043293115685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17955508393865907,1.4655172413793103
ema_swim_gap_sec_7,1.2025386927959025,0.6957936222878639,0.6920999324780553,0.5373548275264344,1.293103448275862,0.39451114922813035,0.42583392476933996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690721160439222,1.293103448275862
ema_swim_pack_7,0.9909809598040307,0.6474511843967132,0.9790681971640782,0.62402496099844,0.5689655172413793,0.6689536878216124,0.603264726756565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16395836239299413,0.9909809598040307
run_laps,0.0,0.8388459268409442,0.11816340310600945,0.9013693881088577,1.2758620689655173,1.183533447684391,0.7629524485450674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16389440913712217,1.2758620689655173
races_tier2_24m,0.30063467319897563,0.6130970711874358,0.28696826468602293,0.06933610677760445,0.06896551724137931,0.01715265866209262,0.14194464158977999,0.0,0.0,0.0,0.0,0.0,0.0,0.1467620620069712,0.1474382602285293,0.4707586456635886,0.27100271002710025,0.2863141820958198,0.11376564277588168,0.2602602602602603,0.11686793922867161,0.11303692539562923,0.3544702638834187,0.3444782168186423,0.2152852529601722,0.07052186177715092,0.0351000351000351,0.07613247049866768,0.0,0.0,0.0,0.14581592458270423,0.6130970711874358
log1p_days_since,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11702750146284377,0.1669449081803005,0.2254791431792559,0.6358381502890174,0.30193236714975846,0.2808988764044944,0.0,0.018429782528566162,0.01810610175629187,0.01806684733514002,0.0,0.6446719757299962,0.06006006006006006,0.019477989871445268,0.05651846269781462,0.019692792437967704,0.020263424518743665,0.5740940078937926,0.07052186177715092,0.1053001053001053,0.03806623524933384,0.038910505836575876,0.0,0.3712871287128713,0.12263187833456535,0.6446719757299962
races_tier34_24m,0.25609620309542364,0.4032093366886537,0.3544902093180284,0.20800832033281333,0.05172413793103448,0.2058319039451115,0.28388928317955997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05687901272550404,0.4032093366886537
