event_id,prog_id,athlete_id,full_name,country,finish_status,finish_position,swimtime,t1time,biketime,t2time,runtime,total_time,prog_name,prog_distance_category,event_name,event_date,cat_name,swim_distance,bike_distance,run_distance,swimtime_sec,t1time_sec,biketime_sec,t2time_sec,runtime_sec,total_time_sec,para_subclass,time_factor_sec,time_factor_year,time_factor_applied,swimtime_sec_adjusted,total_time_sec_adjusted,sum_splits_sec,total_time_sec_raw,swimtime_sec_raw,time_factor_segment_sec,distance_panel,swim_pace_s_per_100m,bike_pace_s_per_km,run_pace_s_per_km,bike_speed_kmh,bike_speed_mph,total_time_fmt,event_label,swimtime_sec_outlier,bike_speed_kmh_outlier,biketime_sec_outlier,bike_pace_s_per_km_outlier,t1time_sec_outlier,swim_pace_s_per_100m_outlier,run_pace_s_per_km_outlier,t2time_sec_outlier,runtime_sec_outlier
173647,582575,96432,Bence Mocsari,Hungary,FINISH,4.0,00:11:03,00:01:48,00:29:50,00:00:41,00:20:03,01:03:22,PTS5 Men,sprint,2023 World Triathlon Para Cup Long Beach,2023-07-14,World Para Cup,750.0,20000.0,5000.0,663.0,108.0,1790.0,41.0,1203.0,3802.0,,,,False,663.0,3802.0,3805.0,3805.0,663.0,-3.0,Sprint,88.4,89.5,240.6,40.22346368715084,24.993693854748606,1:03:22,2023 World Triathlon Para Cup Long Beach,False,False,False,False,False,False,False,False,False
173647,582575,69962,Chris Hammer,United States,FINISH,1.0,00:11:49,00:01:59,00:28:03,00:01:00,00:16:27,00:59:14,PTS5 Men,sprint,2023 World Triathlon Para Cup Long Beach,2023-07-14,World Para Cup,750.0,20000.0,5000.0,709.0,119.0,1683.0,60.0,987.0,3554.0,,,,False,709.0,3554.0,3558.0,3558.0,709.0,-4.0,Sprint,94.53333333333333,84.15,197.4,42.780748663101605,26.582716577540108,59:14,2023 World Triathlon Para Cup Long Beach,False,False,False,False,False,False,False,False,False
171976,582594,132155,Ronan Cordeiro,Brazil,FINISH,2.0,00:10:08,00:01:15,n/a,n/a,00:16:49,00:28:11,PTS5 Men,sprint,2023 World Triathlon Para Series Swansea,2023-07-15,World Para Series,750.0,,5000.0,608.0,75.0,,,1009.0,1691.0,,,,False,608.0,1691.0,,,608.0,,Sprint,81.06666666666666,,201.8,,,28:11,2023 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
171976,582594,56517,Martin Schulz,Germany,FINISH,1.0,00:10:05,00:01:18,n/a,n/a,00:16:21,00:27:43,PTS5 Men,sprint,2023 World Triathlon Para Series Swansea,2023-07-15,World Para Series,750.0,,5000.0,605.0,78.0,,,981.0,1663.0,,,,False,605.0,1663.0,,,605.0,,Sprint,80.66666666666667,,196.2,,,27:43,2023 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
172816,582636,96432,Bence Mocsari,Hungary,FINISH,6.0,00:08:08,00:00:30,00:28:51,00:00:33,00:17:50,00:55:51,PTS5 Men,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,488.0,30.0,1731.0,33.0,1070.0,3351.0,,,,False,488.0,3351.0,3352.0,3352.0,488.0,-1.0,Sprint,,93.56756756756756,,38.47487001733102,23.907168457538994,55:51,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
172816,582636,72818,Stefan Daniel,Canada,FINISH,3.0,00:08:04,00:00:32,00:27:54,00:00:40,00:17:39,00:54:47,PTS5 Men,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,484.0,32.0,1674.0,40.0,1059.0,3287.0,,,,False,484.0,3287.0,3289.0,3289.0,484.0,-2.0,Sprint,,90.48648648648648,,39.784946236559136,24.72121182795699,54:47,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
172816,582636,69962,Chris Hammer,United States,FINISH,1.0,00:08:02,00:00:33,00:27:51,00:00:39,00:16:45,00:53:49,PTS5 Men,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,482.0,33.0,1671.0,39.0,1005.0,3229.0,,,,False,482.0,3229.0,3230.0,3230.0,482.0,-1.0,Sprint,,90.32432432432432,,39.85637342908438,24.76559461400359,53:49,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
172816,582636,132155,Ronan Cordeiro,Brazil,FINISH,2.0,00:08:05,00:00:27,00:28:03,00:00:30,00:17:14,00:54:18,PTS5 Men,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,485.0,27.0,1683.0,30.0,1034.0,3258.0,,,,False,485.0,3258.0,3259.0,3259.0,485.0,-1.0,Sprint,,90.97297297297297,,39.57219251336898,24.589012834224597,54:18,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
172816,582636,56517,Martin Schulz,Germany,FINISH,8.0,00:08:05,00:00:31,00:33:02,00:00:35,00:16:48,00:59:01,PTS5 Men,sprint,2023 World Triathlon Para Cup Paris,2023-08-19,World Para Cup,,18500.0,,485.0,31.0,1982.0,35.0,1008.0,3541.0,,,,False,485.0,3541.0,3541.0,3541.0,485.0,0.0,Sprint,,107.13513513513513,,33.60242179616549,20.879570433905144,59:01,2023 World Triathlon Para Cup Paris,False,False,False,False,False,False,False,False,False
173746,582718,56517,Martin Schulz,Germany,FINISH,1.0,00:10:19,00:00:58,00:28:19,00:01:04,00:15:40,00:56:18,PTS5 Men,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,619.0,58.0,1699.0,64.0,940.0,3378.0,,,,False,619.0,3378.0,3380.0,3380.0,619.0,-2.0,Sprint,82.53333333333333,86.68367346938774,188.0,41.530311948204826,25.80573146556798,56:18,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
173746,582718,96432,Bence Mocsari,Hungary,FINISH,4.0,00:10:27,00:00:53,00:29:28,00:01:07,00:16:44,00:58:38,PTS5 Men,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,627.0,53.0,1768.0,67.0,1004.0,3518.0,,,,False,627.0,3518.0,3519.0,3519.0,627.0,-1.0,Sprint,83.6,90.20408163265306,200.8,39.90950226244344,24.79860733031674,58:38,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
173746,582718,132155,Ronan Cordeiro,Brazil,FINISH,5.0,00:10:24,00:00:55,00:29:59,00:01:03,00:16:46,00:59:05,PTS5 Men,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,624.0,55.0,1799.0,63.0,1006.0,3545.0,,,,False,624.0,3545.0,3547.0,3547.0,624.0,-2.0,Sprint,83.2,91.78571428571428,201.2,39.221789883268485,24.371282801556422,59:05,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
173746,582718,72818,Stefan Daniel,Canada,FINISH,2.0,00:10:17,00:00:59,00:28:22,00:01:00,00:16:09,00:56:45,PTS5 Men,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,617.0,59.0,1702.0,60.0,969.0,3405.0,,,,False,617.0,3405.0,3407.0,3407.0,617.0,-2.0,Sprint,82.26666666666667,86.83673469387755,193.8,41.45710928319624,25.76024545240893,56:45,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
173746,582718,69962,Chris Hammer,United States,FINISH,3.0,00:11:04,00:01:05,00:27:56,00:01:10,00:16:02,00:57:16,PTS5 Men,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,664.0,65.0,1676.0,70.0,962.0,3436.0,,,,False,664.0,3436.0,3437.0,3437.0,664.0,-1.0,Sprint,88.53333333333333,85.51020408163265,192.4,42.10023866348449,26.15986739856802,57:16,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
175735,596440,96432,Bence Mocsari,Hungary,FINISH,2.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:56:54,PTS5 Men,sprint,2023 World Triathlon Para Cup Alhandra,2023-10-07,World Para Cup,750.0,19950.0,4930.0,,,,,,3414.0,,,,False,,3414.0,,,,,Sprint,,,,,,56:54,2023 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
183281,622228,96432,Bence Mocsari,Hungary,FINISH,2.0,00:10:09,00:00:47,00:32:17,00:00:37,00:15:42,00:59:33,PTS5 Men,sprint,2023 World Triathlon Para Cup Malaga,2023-10-21,World Para Cup,750.0,20000.0,5000.0,609.0,47.0,1937.0,37.0,942.0,3573.0,,,,False,609.0,3573.0,3572.0,3572.0,609.0,1.0,Sprint,81.2,96.85,188.4,37.17088280846671,23.096908621579768,59:33,2023 World Triathlon Para Cup Malaga,False,False,False,False,False,False,False,False,False
183780,628082,96432,Bence Mocsari,Hungary,FINISH,2.0,00:10:31,00:00:46,00:32:08,00:00:59,00:17:23,01:01:50,PTS5 Men,sprint,2024 World Triathlon Para Series Devonport,2024-03-15,World Para Series,750.0,20000.0,5000.0,631.0,46.0,1928.0,59.0,1043.0,3710.0,,,,False,631.0,3710.0,3707.0,3707.0,631.0,3.0,Sprint,84.13333333333334,96.4,208.6,37.344398340248965,23.20472614107884,1:01:50,2024 World Triathlon Para Series Devonport,False,False,False,False,False,False,False,False,False
183781,630323,69962,Chris Hammer,United States,FINISH,1.0,00:11:01,00:01:08,00:27:59,00:00:47,00:15:30,00:56:25,PTS5 Men,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,661.0,68.0,1679.0,47.0,930.0,3385.0,,,,False,661.0,3385.0,3385.0,3385.0,661.0,0.0,Sprint,,83.95,186.7469879518072,42.88266825491364,26.646046456223942,56:25,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183781,630323,132155,Ronan Cordeiro,Brazil,FINISH,3.0,00:10:05,00:00:59,00:28:29,00:00:45,00:16:35,00:56:53,PTS5 Men,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,605.0,59.0,1709.0,45.0,995.0,3413.0,,,,False,605.0,3413.0,3413.0,3413.0,605.0,0.0,Sprint,,85.45,199.7991967871486,42.12990052662376,26.17829842012873,56:53,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183781,630323,96432,Bence Mocsari,Hungary,FINISH,4.0,00:10:08,00:00:58,00:28:29,00:00:40,00:16:57,00:57:12,PTS5 Men,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,608.0,58.0,1709.0,40.0,1017.0,3432.0,,,,False,608.0,3432.0,3432.0,3432.0,608.0,0.0,Sprint,,85.45,204.2168674698795,42.12990052662376,26.17829842012873,57:12,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183781,630323,72818,Stefan Daniel,Canada,FINISH,2.0,00:10:04,00:01:06,00:28:38,00:00:51,00:15:51,00:56:30,PTS5 Men,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,604.0,66.0,1718.0,51.0,951.0,3390.0,,,,False,604.0,3390.0,3390.0,3390.0,604.0,0.0,Sprint,,85.9,190.96385542168673,41.90919674039581,26.041159487776483,56:30,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183782,631784,56517,Martin Schulz,Germany,FINISH,1.0,00:10:29,00:00:44,00:25:42,00:00:43,00:16:37,00:54:15,PTS5 Men,sprint,2024 World Triathlon Para Cup Samarkand,2024-05-18,World Para Cup,750.0,19000.0,5000.0,629.0,44.0,1542.0,43.0,997.0,3255.0,,,,False,629.0,3255.0,3255.0,3255.0,629.0,0.0,Sprint,83.86666666666666,81.15789473684211,199.4,44.3579766536965,27.562760311284045,54:15,2024 World Triathlon Para Cup Samarkand,False,False,False,False,False,False,False,False,False
183782,631784,96432,Bence Mocsari,Hungary,FINISH,2.0,00:10:27,00:00:43,00:25:44,00:00:35,00:17:22,00:54:51,PTS5 Men,sprint,2024 World Triathlon Para Cup Samarkand,2024-05-18,World Para Cup,750.0,19000.0,5000.0,627.0,43.0,1544.0,35.0,1042.0,3291.0,,,,False,627.0,3291.0,3291.0,3291.0,627.0,0.0,Sprint,83.6,81.26315789473684,208.4,44.30051813471503,27.52705725388601,54:51,2024 World Triathlon Para Cup Samarkand,False,False,False,False,False,False,False,False,False
185648,631984,132155,Ronan Cordeiro,Brazil,FINISH,1.0,00:11:12,00:01:12,00:31:38,00:00:45,00:17:03,01:01:52,PTS5 Men,sprint,2024 World Triathlon Para Cup Vigo,2024-06-01,World Para Cup,750.0,20000.0,5.0,672.0,72.0,1898.0,45.0,1023.0,3712.0,,,,False,672.0,3712.0,3710.0,3710.0,672.0,2.0,Sprint,89.6,94.9,,37.93466807165437,23.571502634351948,1:01:52,2024 World Triathlon Para Cup Vigo,False,False,False,False,False,False,True,False,False
183783,634039,56517,Martin Schulz,Germany,FINISH,1.0,00:10:27,00:01:06,00:32:03,00:00:56,00:17:24,01:01:58,PTS5 Men,sprint,2024 World Triathlon Para Cup Besancon,2024-06-15,World Para Cup,750.0,21340.0,5000.0,627.0,66.0,1923.0,56.0,1044.0,3718.0,,,,False,627.0,3718.0,3716.0,3716.0,627.0,2.0,Sprint,83.6,90.11246485473289,208.8,39.950078003120126,24.823819918876755,1:01:58,2024 World Triathlon Para Cup Besancon,False,False,False,False,False,False,False,False,False
183784,634135,132155,Ronan Cordeiro,Brazil,FINISH,1.0,00:10:02,00:01:19,00:31:39,00:00:30,00:15:46,00:59:18,PTS5 Men,sprint,2024 World Triathlon Para Series Swansea,2024-06-22,World Para Series,750.0,19480.0,5000.0,602.0,79.0,1899.0,30.0,946.0,3558.0,,,,False,602.0,3558.0,3556.0,3556.0,602.0,2.0,Sprint,80.26666666666667,97.48459958932239,189.2,36.92890995260664,22.94655370616114,59:18,2024 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
183784,634135,56517,Martin Schulz,Germany,FINISH,2.0,00:10:07,00:01:24,00:31:26,00:00:36,00:15:52,00:59:28,PTS5 Men,sprint,2024 World Triathlon Para Series Swansea,2024-06-22,World Para Series,750.0,19480.0,5000.0,607.0,84.0,1886.0,36.0,952.0,3568.0,,,,False,607.0,3568.0,3565.0,3565.0,607.0,3.0,Sprint,80.93333333333334,96.81724845995893,190.4,37.18345705196183,23.104721891834576,59:28,2024 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
183784,634135,72818,Stefan Daniel,Canada,FINISH,3.0,00:10:05,00:01:25,00:31:41,00:00:35,00:15:55,00:59:44,PTS5 Men,sprint,2024 World Triathlon Para Series Swansea,2024-06-22,World Para Series,750.0,19480.0,5000.0,605.0,85.0,1901.0,35.0,955.0,3584.0,,,,False,605.0,3584.0,3581.0,3581.0,605.0,3.0,Sprint,80.66666666666667,97.58726899383983,191.0,36.890057864281964,22.922412145186748,59:44,2024 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
183784,634135,69962,Chris Hammer,United States,FINISH,4.0,00:10:56,00:01:25,00:32:25,00:00:37,00:15:44,01:01:08,PTS5 Men,sprint,2024 World Triathlon Para Series Swansea,2024-06-22,World Para Series,750.0,19480.0,5000.0,656.0,85.0,1945.0,37.0,944.0,3668.0,,,,False,656.0,3668.0,3667.0,3667.0,656.0,1.0,Sprint,87.46666666666667,99.84599589322382,188.8,36.05552699228792,22.403858862724938,1:01:08,2024 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
183785,634237,72818,Stefan Daniel,Canada,FINISH,2.0,00:10:24,00:01:08,00:29:18,00:00:42,00:16:16,00:57:48,PTS5 Men,sprint,2024 World Triathlon Para Series Montreal,2024-06-29,World Para Series,760.0,20200.0,5000.0,624.0,68.0,1758.0,42.0,976.0,3468.0,,,,False,624.0,3468.0,3468.0,3468.0,624.0,0.0,Sprint,82.10526315789474,87.02970297029704,195.2,41.365187713310576,25.703128054607507,57:48,2024 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
183785,634237,69962,Chris Hammer,United States,FINISH,1.0,00:11:08,00:00:55,00:28:05,00:00:41,00:16:01,00:56:50,PTS5 Men,sprint,2024 World Triathlon Para Series Montreal,2024-06-29,World Para Series,760.0,20200.0,5000.0,668.0,55.0,1685.0,41.0,961.0,3410.0,,,,False,668.0,3410.0,3410.0,3410.0,668.0,0.0,Sprint,87.89473684210526,83.41584158415841,192.2,43.15727002967359,26.81667603560831,56:50,2024 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
184833,634282,96432,Bence Mocsari,Hungary,FINISH,1.0,00:10:41,00:00:46,00:27:30,00:00:58,00:17:34,00:57:26,PTS5 Men,sprint,2024 World Triathlon Para Cup Tata,2024-07-13,World Para Cup,750.0,18000.0,5000.0,641.0,46.0,1650.0,58.0,1054.0,3446.0,,,,False,641.0,3446.0,3449.0,3449.0,641.0,-3.0,Sprint,85.46666666666667,91.66666666666667,210.8,39.27272727272727,24.40293381818182,57:26,2024 World Triathlon Para Cup Tata,False,False,False,False,False,False,False,False,False
163894,658396,56517,Martin Schulz,Germany,FINISH,3.0,00:11:27,00:00:52,00:29:35,00:00:40,00:16:45,00:59:19,PTS5 Men,sprint,Paris 2024 Paralympic Games,2024-09-02,Major Games,750.0,20000.0,5000.0,687.0,52.0,1775.0,40.0,1005.0,3559.0,,,,False,687.0,3559.0,3559.0,3559.0,687.0,0.0,Sprint,91.6,88.75,201.0,40.56338028169014,25.204908169014082,59:19,Paris 2024 Paralympic Games,False,False,False,False,False,False,False,False,False
163894,658396,96432,Bence Mocsari,Hungary,FINISH,5.0,00:10:56,00:00:47,00:30:22,00:00:32,00:17:26,01:00:03,PTS5 Men,sprint,Paris 2024 Paralympic Games,2024-09-02,Major Games,750.0,20000.0,5000.0,656.0,47.0,1822.0,32.0,1046.0,3603.0,,,,False,656.0,3603.0,3603.0,3603.0,656.0,0.0,Sprint,87.46666666666667,91.1,209.2,39.51701427003293,24.554726673984632,1:00:03,Paris 2024 Paralympic Games,False,False,False,False,False,False,False,False,False
163894,658396,72818,Stefan Daniel,Canada,FINISH,10.0,00:11:24,00:00:49,00:34:37,00:00:36,00:16:32,01:03:58,PTS5 Men,sprint,Paris 2024 Paralympic Games,2024-09-02,Major Games,750.0,20000.0,5000.0,684.0,49.0,2077.0,36.0,992.0,3838.0,,,,False,684.0,3838.0,3838.0,3838.0,684.0,0.0,Sprint,91.2,103.85,198.4,34.66538276360134,21.54006355320173,1:03:58,Paris 2024 Paralympic Games,False,False,False,False,False,False,False,False,False
163894,658396,69962,Chris Hammer,United States,FINISH,1.0,00:12:03,00:00:54,00:29:06,00:00:42,00:15:59,00:58:44,PTS5 Men,sprint,Paris 2024 Paralympic Games,2024-09-02,Major Games,750.0,20000.0,5000.0,723.0,54.0,1746.0,42.0,959.0,3524.0,,,,False,723.0,3524.0,3524.0,3524.0,723.0,0.0,Sprint,96.4,87.3,191.8,41.23711340206186,25.62354639175258,58:44,Paris 2024 Paralympic Games,False,False,False,False,False,False,False,False,False
163894,658396,132155,Ronan Cordeiro,Brazil,FINISH,2.0,00:10:52,00:00:43,00:30:31,00:00:31,00:16:24,00:59:01,PTS5 Men,sprint,Paris 2024 Paralympic Games,2024-09-02,Major Games,750.0,20000.0,5000.0,652.0,43.0,1831.0,31.0,984.0,3541.0,,,,False,652.0,3541.0,3541.0,3541.0,652.0,0.0,Sprint,86.93333333333334,91.55,196.8,39.32277444019661,24.434031676679407,59:01,Paris 2024 Paralympic Games,False,False,False,False,False,False,False,False,False
183787,635481,72818,Stefan Daniel,Canada,FINISH,1.0,00:12:11,00:02:19,00:28:29,00:00:41,00:15:46,00:59:26,PTS5 Men,sprint,2024 World Triathlon Para Championships Torremolinos-Andalucia,2024-10-17,World Championships,750.0,19100.0,5000.0,731.0,139.0,1709.0,41.0,946.0,3566.0,,,,False,731.0,3566.0,3566.0,3566.0,731.0,0.0,Sprint,97.46666666666667,89.47643979057591,189.2,40.23405500292569,25.00027499122294,59:26,2024 World Triathlon Para Championships Torremolinos-Andalucia,False,False,False,False,False,False,False,False,False
183787,635481,69962,Chris Hammer,United States,FINISH,4.0,00:13:41,00:02:45,00:28:31,00:00:53,00:15:30,01:01:22,PTS5 Men,sprint,2024 World Triathlon Para Championships Torremolinos-Andalucia,2024-10-17,World Championships,750.0,19100.0,5000.0,821.0,165.0,1711.0,53.0,930.0,3682.0,,,,False,821.0,3682.0,3680.0,3680.0,821.0,2.0,Sprint,109.46666666666667,89.58115183246072,186.0,40.18702513150205,24.97105199298656,1:01:22,2024 World Triathlon Para Championships Torremolinos-Andalucia,False,False,False,False,False,False,False,False,False
183787,635481,96432,Bence Mocsari,Hungary,FINISH,6.0,00:12:19,00:02:19,00:29:06,00:00:41,00:18:06,01:02:31,PTS5 Men,sprint,2024 World Triathlon Para Championships Torremolinos-Andalucia,2024-10-17,World Championships,750.0,19100.0,5000.0,739.0,139.0,1746.0,41.0,1086.0,3751.0,,,,False,739.0,3751.0,3751.0,3751.0,739.0,0.0,Sprint,98.53333333333333,91.41361256544502,217.2,39.381443298969074,24.470486804123713,1:02:31,2024 World Triathlon Para Championships Torremolinos-Andalucia,False,False,False,False,False,False,False,False,False
194191,674084,72818,Stefan Daniel,Canada,FINISH,3.0,00:10:01,00:01:06,00:31:30,00:00:34,00:16:35,00:59:46,PTS5 Men,sprint,2025 World Triathlon Para Series Yokohama,2025-05-17,World Para Series,750.0,21220.0,5000.0,601.0,66.0,1890.0,34.0,995.0,3586.0,,,,False,601.0,3586.0,3586.0,3586.0,601.0,0.0,Sprint,80.13333333333334,89.06691800188501,199.0,40.41904761904762,25.11522403809524,59:46,2025 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
194191,674084,56517,Martin Schulz,Germany,FINISH,1.0,00:10:10,00:01:11,00:31:14,00:00:35,00:16:31,00:59:41,PTS5 Men,sprint,2025 World Triathlon Para Series Yokohama,2025-05-17,World Para Series,750.0,21220.0,5000.0,610.0,71.0,1874.0,35.0,991.0,3581.0,,,,False,610.0,3581.0,3581.0,3581.0,610.0,0.0,Sprint,81.33333333333333,88.31291234684261,198.2,40.7641408751334,25.329654979722516,59:41,2025 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
194191,674084,96432,Bence Mocsari,Hungary,FINISH,4.0,00:10:02,00:01:02,00:31:12,00:00:34,00:18:23,01:01:13,PTS5 Men,sprint,2025 World Triathlon Para Series Yokohama,2025-05-17,World Para Series,750.0,21220.0,5000.0,602.0,62.0,1872.0,34.0,1103.0,3673.0,,,,False,602.0,3673.0,3673.0,3673.0,602.0,0.0,Sprint,80.26666666666667,88.2186616399623,220.6,40.80769230769231,25.356716576923077,1:01:13,2025 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
194211,674481,96432,Bence Mocsari,Hungary,FINISH,1.0,00:10:48,00:00:46,00:26:20,00:00:39,00:17:38,00:56:11,PTS5 Men,sprint,2025 World Triathlon Para Cup Samarkand,2025-05-24,World Para Cup,750.0,18960.0,5000.0,648.0,46.0,1580.0,39.0,1058.0,3371.0,,,,False,648.0,3371.0,3371.0,3371.0,648.0,0.0,Sprint,86.4,83.33333333333333,211.6,43.2,26.8432272,56:11,2025 World Triathlon Para Cup Samarkand,False,False,False,False,False,False,False,False,False
194213,674440,69962,Chris Hammer,United States,FINISH,1.0,00:10:49,00:01:06,00:30:45,00:00:52,00:16:41,01:00:13,PTS5 Men,sprint,2025 World Triathlon Para Cup Magog,2025-07-12,World Para Cup,750.0,18900.0,5000.0,649.0,66.0,1845.0,52.0,1001.0,3613.0,,,,False,649.0,3613.0,3613.0,3613.0,649.0,0.0,Sprint,86.53333333333333,97.61904761904762,200.2,36.8780487804878,22.914950048780486,1:00:13,2025 World Triathlon Para Cup Magog,False,False,False,False,False,False,False,False,False
194213,674440,72818,Stefan Daniel,Canada,FINISH,2.0,00:10:45,00:01:13,00:31:44,00:00:47,00:16:34,01:01:03,PTS5 Men,sprint,2025 World Triathlon Para Cup Magog,2025-07-12,World Para Cup,750.0,18900.0,5000.0,645.0,73.0,1904.0,47.0,994.0,3663.0,,,,False,645.0,3663.0,3663.0,3663.0,645.0,0.0,Sprint,86.0,100.74074074074075,198.8,35.73529411764706,22.20487544117647,1:01:03,2025 World Triathlon Para Cup Magog,False,False,False,False,False,False,False,False,False
194208,674518,69962,Chris Hammer,United States,FINISH,3.0,00:11:38,00:00:38,00:28:14,00:00:48,00:16:24,00:57:42,PTS5 Men,sprint,2025 World Triathlon Para Series Montreal,2025-07-19,World Para Series,750.0,20400.0,5000.0,698.0,38.0,1694.0,48.0,984.0,3462.0,,,,False,698.0,3462.0,3462.0,3462.0,698.0,0.0,Sprint,93.06666666666666,83.03921568627452,196.8,43.353010625737895,26.93830356552538,57:42,2025 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
194208,674518,72818,Stefan Daniel,Canada,FINISH,1.0,00:10:05,00:00:37,00:28:44,00:00:47,00:16:22,00:56:35,PTS5 Men,sprint,2025 World Triathlon Para Series Montreal,2025-07-19,World Para Series,750.0,20400.0,5000.0,605.0,37.0,1724.0,47.0,982.0,3395.0,,,,False,605.0,3395.0,3395.0,3395.0,605.0,0.0,Sprint,80.66666666666667,84.50980392156863,196.4,42.598607888631086,26.469539582366586,56:35,2025 World Triathlon Para Series Montreal,False,False,False,False,False,False,False,False,False
194855,674873,96432,Bence Mocsari,Hungary,FINISH,1.0,00:11:02,00:01:01,00:27:49,00:00:50,00:18:34,00:59:16,PTS5 Men,sprint,2025 World Triathlon Para Cup Tata,2025-07-19,World Para Cup,750.0,18000.0,5000.0,662.0,61.0,1669.0,50.0,1114.0,3556.0,,,,False,662.0,3556.0,3556.0,3556.0,662.0,0.0,Sprint,88.26666666666667,92.72222222222223,222.8,38.82564409826244,24.125129298981427,59:16,2025 World Triathlon Para Cup Tata,False,False,False,False,False,False,False,False,False
194856,674893,96432,Bence Mocsari,Hungary,FINISH,2.0,00:13:12,00:00:52,00:29:33,00:00:43,00:17:40,01:02:01,PTS5 Men,sprint,2025 World Triathlon Para Cup Alhandra,2025-09-06,World Para Cup,,19100.0,5000.0,792.0,52.0,1773.0,43.0,1060.0,3721.0,,,,False,792.0,3721.0,3720.0,3720.0,792.0,1.0,Sprint,,92.82722513089004,212.0,38.78172588832488,24.097839796954318,1:02:01,2025 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
194856,674893,56517,Martin Schulz,Germany,FINISH,1.0,00:13:54,00:01:16,00:28:24,00:00:47,00:17:09,01:01:32,PTS5 Men,sprint,2025 World Triathlon Para Cup Alhandra,2025-09-06,World Para Cup,,19100.0,5000.0,834.0,76.0,1704.0,47.0,1029.0,3692.0,,,,False,834.0,3692.0,3690.0,3690.0,834.0,2.0,Sprint,,89.21465968586386,205.8,40.35211267605634,25.073632605633808,1:01:32,2025 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
188993,674973,96432,Bence Mocsari,Hungary,FINISH,8.0,00:10:02,00:00:48,00:31:50,00:00:56,00:18:03,01:01:40,PTS5 Men,standard,2025 World Triathlon Para Championships Wollongong,2025-10-15,World Championships,,,,602.0,48.0,1910.0,56.0,1083.0,3700.0,,,,False,602.0,3700.0,3699.0,3699.0,602.0,1.0,Standard,,,,,,1:01:40,2025 World Triathlon Para Championships Wollongong,False,False,False,False,False,False,False,False,False
