event_id,prog_id,event_name,event_date,prog_distance_category,cat_name,swim_distance,bike_distance,run_distance,a_swim,a_t1,a_bike,a_t2,a_run,a_total,a_status,a_pos,b_swim,b_t1,b_bike,b_t2,b_run,b_total,b_status,b_pos,a_swim_s,a_t1_s,a_bike_s,a_t2_s,a_run_s,a_total_s,b_swim_s,b_t1_s,b_bike_s,b_t2_s,b_run_s,b_total_s,d_swim,d_t1,d_bike,d_t2,d_run,d_total,year
171973,576178,2023 World Triathlon Para Series Yokohama,2023-05-13,sprint,World Para Series,750.0,20000.0,5000.0,00:16:31,00:02:15,00:42:30,00:01:21,00:16:29,01:19:06,FINISH,7,00:12:09,00:03:52,00:34:51,00:01:12,00:15:02,01:07:06,FINISH,1,991.0,135.0,2550.0,81.0,989.0,4746.0,729.0,232.0,2091.0,72.0,902.0,4026.0,262.0,-97.0,459.0,9.0,87.0,720.0,2023
174960,589244,2023 World Triathlon Para Series Montreal,2023-07-08,sprint,World Para Series,773.0,20200.0,5000.0,00:14:19,00:01:23,00:40:10,00:01:11,00:13:41,01:10:44,FINISH,6,00:12:16,00:01:40,00:34:26,00:01:14,00:13:56,01:03:32,FINISH,1,859.0,83.0,2410.0,71.0,821.0,4244.0,736.0,100.0,2066.0,74.0,836.0,3812.0,123.0,-17.0,344.0,-3.0,-15.0,432.0,2023
173746,582721,2023 World Triathlon Para Championships Pontevedra,2023-09-22,sprint,World Championships,750.0,19600.0,5000.0,00:16:02,00:02:37,00:43:43,00:01:37,00:15:20,01:19:17,FINISH,8,00:12:29,00:03:29,00:38:06,00:01:47,00:14:50,01:10:38,FINISH,1,962.0,157.0,2623.0,97.0,920.0,4757.0,749.0,209.0,2286.0,107.0,890.0,4238.0,213.0,-52.0,337.0,-10.0,30.0,519.0,2023
183781,630326,2024 World Triathlon Para Series Yokohama,2024-05-11,sprint,World Para Series,,20000.0,5000.0,00:14:03,00:01:48,00:37:36,00:01:05,00:13:39,01:08:11,FINISH,5,00:12:03,00:02:21,00:34:18,00:00:57,00:13:57,01:03:36,FINISH,1,843.0,108.0,2256.0,65.0,819.0,4091.0,723.0,141.0,2058.0,57.0,837.0,3816.0,120.0,-33.0,198.0,8.0,-18.0,275.0,2024
163894,658386,Paris 2024 Paralympic Games,2024-09-02,sprint,Major Games,750.0,20000.0,5000.0,00:16:33,00:01:30,00:40:47,00:00:59,00:14:14,01:14:03,FINISH,5,00:13:19,00:01:48,00:36:39,00:00:49,00:13:48,01:06:23,FINISH,1,993.0,90.0,2447.0,59.0,854.0,4443.0,799.0,108.0,2199.0,49.0,828.0,3983.0,194.0,-18.0,248.0,10.0,26.0,460.0,2024
183787,635484,2024 World Triathlon Para Championships Torremolinos-Andalucia,2024-10-17,sprint,World Championships,750.0,19100.0,5000.0,00:14:41,00:03:41,00:37:30,00:01:15,00:13:30,01:10:37,FINISH,6,00:13:08,00:04:38,00:36:04,00:01:13,00:13:55,01:08:57,FINISH,3,881.0,221.0,2250.0,75.0,810.0,4237.0,788.0,278.0,2164.0,73.0,835.0,4137.0,93.0,-57.0,86.0,2.0,-25.0,100.0,2024
194213,674443,2025 World Triathlon Para Cup Magog,2025-07-12,sprint,World Para Cup,750.0,18900.0,5000.0,00:14:03,00:01:27,00:40:01,00:00:49,00:13:24,01:09:44,FINISH,3,00:12:02,00:01:32,00:37:54,00:00:48,00:13:56,01:06:12,FINISH,1,843.0,87.0,2401.0,49.0,804.0,4184.0,722.0,92.0,2274.0,48.0,836.0,3972.0,121.0,-5.0,127.0,1.0,-32.0,212.0,2025
194208,674522,2025 World Triathlon Para Series Montreal,2025-07-19,sprint,World Para Series,750.0,21500.0,5000.0,00:13:54,00:01:04,00:36:21,00:00:53,00:12:55,01:05:07,FINISH,2,00:12:05,00:01:32,00:35:08,00:00:55,00:13:28,01:03:08,FINISH,1,834.0,64.0,2181.0,53.0,775.0,3907.0,725.0,92.0,2108.0,55.0,808.0,3788.0,109.0,-28.0,73.0,-2.0,-33.0,119.0,2025
188993,674970,2025 World Triathlon Para Championships Wollongong,2025-10-15,sprint,World Championships,750.0,20000.0,5000.0,00:13:20,00:01:46,00:41:55,00:01:03,00:13:49,01:11:53,FINISH,2,00:11:59,00:02:22,00:40:16,00:01:01,00:15:05,01:10:43,FINISH,1,800.0,106.0,2515.0,63.0,829.0,4313.0,719.0,142.0,2416.0,61.0,905.0,4243.0,81.0,-36.0,99.0,2.0,-76.0,70.0,2025
